"","Policy_1","Policy_2","Policy_3","Policy_4","Policy_5","Effective_1","Effective_2","Effective_3","Effective_4","Effective_5","Condition","AgeGrp","Gender","SES","Education","Ethnic","BMI","Political","Government_Trust","Situation","Disposition","Help","OWght_Envir","OWght_Willpower","weights"
"1",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,"Control","[18,30[","Female","AB","3","White",16.8268384923867,3,-3,3,3,-3,-3,3,0.000676071268051432
"2",-2.33333333333333,0,2.33333333333333,-1,2.66666666666667,-2,-3,1,-1,1,"Control","[30,40[","Female","AB","4","White",18.4711671908551,4,1,-1,2,-3,1,3,0.000545279298606477
"3",2,0,1.33333333333333,-0.333333333333333,2.33333333333333,2,0,-2,-2,1,"Control","[18,30[","Female","AB","4","White",21.0796766264734,4,0,1.5,1,-2,1,0,0.000676071268051432
"4",3,1.66666666666667,2.66666666666667,2,3,2,-1,0,1,2,"Control","[30,40[","Female","AB","4","White",21.9480503477136,2,0,0,1,-2,2,1,0.000545279298606477
"5",0,0,0,-1,-1,0,0,0,-1,-1,"Control","[30,40[","Female","AB","2","White",18.9020921415084,4,0,0,0,0,0,1,0.000545279298606477
"6",1.33333333333333,1.33333333333333,2,1.33333333333333,2.66666666666667,0,0,1,2,2,"Control","[30,40[","Female","AB","2","White",22.851078279632,4,1,0,1,1,1,0,0.000545279298606477
"7",2,1.33333333333333,1.66666666666667,-3,2,1,0,1,-3,-1,"Control","[18,30[","Female","AB","4","Other",21.6450137042286,4,-2,2,-1,0,2,2,0.000676071268051432
"8",-2.66666666666667,-2.33333333333333,-3,-3,-3,-3,-3,-3,-3,-3,"Control","[30,40[","Female","AB","4","White",21.7993059654758,5,1,-1,1.5,2,-2,2,0.000545279298606477
"9",1,0,-0.666666666666667,-1,3,2,-2,-2,3,3,"Control","[18,30[","Female","AB","2","White",22.6575040796566,3,-2,-1,2,-2,1,2,0.000676071268051432
"10",3,2.33333333333333,3,3,3,2,1,1,2,1,"Control","[30,40[","Female","AB","4","White",22.4058769513315,6,0,0.5,2,-3,2,3,0.000545279298606477
"11",1,1.66666666666667,2,-0.333333333333333,2,0,-1,0,-1,1,"Control","[30,40[","Female","AB","3","White",22.0615684573885,5,0,1,2,1,1,1,0.000545279298606477
"12",0.666666666666667,3,2.33333333333333,2,3,0,1,1,1,1,"Control","[18,30[","Female","AB","4","White",22.2735424120986,4,0,2,2,1,2,2,0.000676071268051432
"13",2.66666666666667,2,3,2,2,3,2,3,2,2,"Control","[18,30[","Female","AB","4","White",25.5588462006572,4,1,-1.5,-0.5,-3,-2,-2,0.000676071268051432
"14",1,-0.666666666666667,1,-2,1.66666666666667,1,-1,0,1,1,"Control","[30,40[","Female","AB","3","White",24.6224791517358,4,-1,1,1,-1,1,0,0.000545279298606477
"15",-0.666666666666667,-2,-2,1,1.66666666666667,-1,-2,-2,-1,1,"Control","[18,30[","Male","AB","4","White",21.0667432730058,4,1,0,0.5,1,1,-1,0.0014631782414709
"16",0,0.666666666666667,1,-1,0.333333333333333,0,0,0,-2,-1,"Control","[18,30[","Female","AB","4","White",24.2954096795768,3,0,1,2,0,1,1,0.000676071268051432
"17",1.33333333333333,-0.333333333333333,-1,1.66666666666667,1,1,-3,-2,1,0,"Control","[18,30[","Male","AB","4","White",24.9082224518903,5,1,0.5,1.5,-1,1,2,0.0014631782414709
"18",3,0,0.333333333333333,2.66666666666667,3,-2,-3,-1,2,0,"Control","[30,40[","Female","AB","4","Other",31.2294543063774,4,2,1,2,2,3,2,0.000545279298606477
"19",-0.666666666666667,-3,0,-2.33333333333333,1,-2,-3,0,-2,1,"Control","[30,40[","Male","AB","4","White",24.1052306594409,3,-2,1,1,0,2,2,0.00070051739113966
"20",3,3,1,-1,3,1,1,1,-1,0,"Control","[30,40[","Male","AB","4","Other",27.7612273314537,5,1,1,1,1,3,2,0.00070051739113966
"21",3,2.33333333333333,3,0.666666666666667,3,-2,0,2,2,-1,"Control","[30,40[","Female","AB","4","Other",30.957544001488,4,1,2,1.5,1,-1,3,0.000545279298606477
"22",2.33333333333333,1.66666666666667,1.33333333333333,1,1.66666666666667,1,-3,-1,1,1,"Control","[18,30[","Female","AB","3","White",27.922629766288,3,1,2,3,0,1,0,0.000676071268051432
"23",-2.33333333333333,0.666666666666667,0.666666666666667,-2.66666666666667,3,-1,-1,-2,-2,2,"Control","[18,30[","Male","AB","3","White",25.540065365845,1,-3,1.5,2,-3,1,-3,0.0014631782414709
"24",-1.33333333333333,-0.333333333333333,-1.33333333333333,-3,0.333333333333333,-2,-3,-3,-2,-2,"Control","[30,40[","Female","AB","4","White",30.8965962658488,4,-1,-1,1,1,1,1,0.000545279298606477
"25",-1,-2.66666666666667,0,-3,1.66666666666667,0,-3,-1,-2,0,"Control","[30,40[","Male","AB","4","White",23.3671657080348,5,0,1,1,-3,1,2,0.00070051739113966
"26",-2.33333333333333,1.33333333333333,-2,0.666666666666667,3,1,1,0,2,2,"Control","[30,40[","Male","AB","4","White",26.4009668223418,2,-3,0,1,1,-1,1,0.00070051739113966
"27",-0.333333333333333,0,-1,1,1,-2,-3,-3,1,-2,"Control","[30,40[","Female","AB","4","White",28.2115177122769,4,-2,-1,1.5,0,2,2,0.000545279298606477
"28",-3,-1.66666666666667,-0.333333333333333,-2.66666666666667,3,-3,-3,-3,-3,2,"Control","[30,40[","Male","AB","4","White",24.6714101046892,3,1,1.5,1.5,-2,1,2,0.00070051739113966
"29",-1,1.33333333333333,0.333333333333333,-1,2,-1,-1,1,-1,1,"Control","[30,40[","Male","AB","4","White",27.6301230905189,3,1,1,1,1,1,1,0.00070051739113966
"30",1.33333333333333,1.66666666666667,2.66666666666667,1,3,0,0,2,-1,1,"Control","[30,40[","Male","AB","3","White",26.5820927089385,4,-2,0,3,-1,0,2,0.00070051739113966
"31",-0.333333333333333,0,3,-3,3,2,0,3,0,3,"Control","[18,30[","Male","AB","3","White",28.1227691026811,4,0,1,1,2,3,3,0.0014631782414709
"32",3,2,3,3,3,2,1,2,2,2,"Control","[18,30[","Male","AB","4","White",28.0335079614813,3,1,-1,-1,1,1,-1,0.0014631782414709
"33",-2,2,-3,-2.33333333333333,1.66666666666667,-3,1,-3,-1,1,"Control","[18,30[","Male","AB","2","White",24.7096696063198,4,-1,1,1,-1,-1,1,0.0014631782414709
"34",-0.333333333333333,-1,0.333333333333333,1.33333333333333,2,-2,-3,-2,1,0,"Control","[30,40[","Male","AB","4","White",29.7010872797256,5,1,0,0,-1,2,2,0.00070051739113966
"35",2,1,2.33333333333333,2,1.66666666666667,1,2,1,2,1,"Control","[30,40[","Male","AB","2","White",28.4047635996507,4,1,1.5,2,1,3,3,0.00070051739113966
"36",0.333333333333333,1,1,2.33333333333333,2,1,0,0,3,3,"Control","[18,30[","Female","AB","2","White",37.3765701172118,6,-1,1,2,1,-1,-1,0.000676071268051432
"37",1,-0.333333333333333,-1.66666666666667,2,1.33333333333333,-1,-3,-3,2,0,"Control","[30,40[","Male","AB","4","White",29.2731524834854,4,2,0,2,0,1,1,0.00070051739113966
"38",3,-3,1,-1.66666666666667,3,-1,-3,0,-3,3,"Control","[30,40[","Female","AB","1","White",42.0537009775191,4,-3,-0.5,-1,2,3,3,0.000545279298606477
"39",-0.333333333333333,0.333333333333333,-0.333333333333333,-2.33333333333333,-2,-1,0,1,-3,-1,"Control","[18,30[","Female","AB","3","Other",41.2467260490077,4,1,2,1,0,2,1,0.000676071268051432
"40",1,0.666666666666667,-1,-1,2,1,-2,-2,-1,2,"Control","[18,30[","Male","AB","4","White",56.4814814814815,4,1,1,1,2,1,2,0.0014631782414709
"41",0.666666666666667,1,-0.333333333333333,-2.66666666666667,2,-1,-2,-3,1,2,"Control","[18,30[","Male","C1C2","2","White",17.7915874656359,4,-1,1,2,-1,2,-1,0.00334295263591574
"42",-2,0,2,-1,3,1,0,1,1,2,"Control","[30,40[","Female","C1C2","4","White",21.9885387811634,5,1,1,2,-2,1,3,0.00124581053553281
"43",1.33333333333333,1,2.33333333333333,1.33333333333333,3,1,-3,1,-1,1,"Control","[30,40[","Female","C1C2","3","White",21.5628341627494,2,-2,-2,2,-1,2,2,0.00124581053553281
"44",2.66666666666667,0.666666666666667,1.66666666666667,3,2,3,0,0,3,2,"Control","[18,30[","Female","C1C2","2","Other",17.6326530612245,5,1,1,0.5,2,1,2,0.00154463356790177
"45",-2.33333333333333,-1,1.66666666666667,-3,1.33333333333333,-3,0,1,-3,1,"Control","[18,30[","Male","C1C2","3","White",19.3361937180546,5,-3,1,1,-1,2,3,0.00334295263591574
"46",1.66666666666667,2,2,-1,2,1,1,2,0,1,"Control","[18,30[","Female","C1C2","4","White",23.0282183668424,5,-1,1,2,-1,2,2,0.00154463356790177
"47",0,-3,-2,-0.666666666666667,2,0,-3,-2,-1,2,"Control","[18,30[","Female","C1C2","2","White",35.1014584795442,4,-2,0.5,2,1,-1,2,0.00154463356790177
"48",-1,-0.666666666666667,-1.33333333333333,-3,0,-2,-2,-2,-3,-1,"Control","[18,30[","Female","C1C2","4","White",20.6785062142789,4,1,0,0.5,0,2,2,0.00154463356790177
"49",2,0,1,0.333333333333333,2,1,0,-1,1,0,"Control","[18,30[","Female","C1C2","4","White",22.2735424120986,3,-1,2,1,1,3,2,0.00154463356790177
"50",-2,0,-0.333333333333333,-3,1,-2,0,-2,-2,1,"Control","[18,30[","Female","C1C2","4","White",22.5963479934306,3,-2,0,0,2,1,1,0.00154463356790177
"51",-1,0,0,-3,2,-3,0,0,-3,1,"Control","[18,30[","Female","C1C2","3","White",23.2969684874281,4,0,-1,2,-1,1,1,0.00154463356790177
"52",-2,0.333333333333333,2,-2.66666666666667,2,1,0,1,0,1,"Control","[18,30[","Female","C1C2","3","White",24.7996200200009,3,-2,2,1,2,3,3,0.00154463356790177
"53",-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,"Control","[30,40[","Male","C1C2","4","White",20.9695084796597,4,-2,-2,2.5,-3,-3,3,0.00160048611498008
"54",-3,-3,-3,-3,1,-3,-3,-3,-3,1,"Control","[18,30[","Female","C1C2","4","White",22.7099658921973,5,-3,-1,1,-3,-3,-1,0.00154463356790177
"55",-3,-0.666666666666667,-1.66666666666667,-1.66666666666667,-2,-3,-1,-2,-2,-2,"Control","[30,40[","Female","C1C2","2","White",24.8559827927737,4,-3,1,1,1,1,-1,0.00124581053553281
"56",1,0,1,1,1,1,0,1,1,1,"Control","[30,40[","Female","C1C2","3","White",27.279582022001,4,0,1,2,1,2,2,0.00124581053553281
"57",0.666666666666667,-2.66666666666667,1,1.66666666666667,1,1,-3,1,2,1,"Control","[18,30[","Male","C1C2","4","Other",22.8571428571429,5,1,-0.5,0,1,-1,1,0.00334295263591574
"58",1,-0.333333333333333,-0.666666666666667,-2.33333333333333,2.66666666666667,-1,-2,-3,-2,1,"Control","[18,30[","Male","C1C2","4","White",22.6703953203825,3,-1,1,1,-1,1,2,0.00334295263591574
"59",1,-2.66666666666667,-2,1,3,1,-3,-3,1,3,"Control","[30,40[","Male","C1C2","3","White",23.6712536295922,4,-1,1,1,-3,2,2,0.00160048611498008
"60",-0.333333333333333,-0.333333333333333,0,2,0.666666666666667,-1,-3,-3,2,-3,"Control","[18,30[","Female","C1C2","4","White",28.3814044190588,2,-2,-1,1,1,2,-1,0.00154463356790177
"61",3,3,3,-3,3,3,3,3,-3,3,"Control","[30,40[","Male","C1C2","3","White",26.2975778546713,4,-1,3,3,3,3,3,0.00160048611498008
"62",-1,0,0,-3,1,-1,-3,-2,0,0,"Control","[30,40[","Female","C1C2","3","White",29.0084714935055,5,-1,-0.5,2.5,-1,-1,1,0.00124581053553281
"63",-0.666666666666667,-2.66666666666667,-2.33333333333333,1.66666666666667,0,-1,-3,-3,-1,-2,"Control","[30,40[","Female","C1C2","4","White",31.0930718635631,5,1,0,1,-2,-2,1,0.00124581053553281
"64",1,-0.666666666666667,0.666666666666667,-3,1,1,-3,-3,-3,-3,"Control","[30,40[","Male","C1C2","4","White",25.0902404389685,2,-3,-3,-3,-3,2,2,0.00160048611498008
"65",-3,0,0,-1.33333333333333,0,-3,-3,-3,-3,-3,"Control","[30,40[","Female","C1C2","2","White",30.4779662232421,4,-3,0,0,-3,-3,-3,0.00124581053553281
"66",-1,1,-1,-2,1,1,-1,0,-1,-1,"Control","[18,30[","Male","C1C2","4","White",27.439524691358,5,-1,0.5,1,1,1,2,0.00334295263591574
"67",2,1,1.33333333333333,0,2,2,-1,1,0,2,"Control","[18,30[","Male","C1C2","4","White",27.6150975233908,5,0,0.5,2,3,1,3,0.00334295263591574
"68",1,0.666666666666667,1,2.33333333333333,3,1,-1,-1,1,1,"Control","[18,30[","Female","C1C2","4","White",35.3594381505169,4,-1,0.5,0,0,3,0,0.00154463356790177
"69",2.33333333333333,2.33333333333333,2.33333333333333,1,2.33333333333333,0,0,0,1,0,"Control","[18,30[","Female","C1C2","4","Other",36.154156789489,4,0,-1,1,-1,0,3,0.00154463356790177
"70",3,3,3,3,3,3,3,3,3,3,"Control","[18,30[","Female","C1C2","1","White",39.4789846220317,4,-3,3,3,3,3,3,0.00154463356790177
"71",3,-0.333333333333333,-3,0,0,-2,-3,-3,3,-2,"Control","[30,40[","Male","C1C2","1","White",32.2176135723031,4,-3,3,3,3,3,3,0.00160048611498008
"72",-2.66666666666667,-2,-0.666666666666667,0.333333333333333,1.33333333333333,-2,-3,-2,0,-1,"Control","[30,40[","Female","C1C2","4","White",39.5408954083214,2,-2,-1,1,3,-1,-1,0.00124581053553281
"73",0.666666666666667,1.33333333333333,0,-2.66666666666667,2.33333333333333,-2,0,-2,-3,1,"Control","[18,30[","Female","DE","4","White",19.5284899218816,4,1,3,1.5,-1,2,-1,0.000752152774279812
"74",1,1,1,0,1,1,0,-1,1,0,"Control","[18,30[","Female","DE","3","Other",19.2149144628868,4,-2,1,0.5,0,1,2,0.000752152774279812
"75",0,0,0,0,0,0,0,0,0,0,"Control","[18,30[","Male","DE","3","Other",19.5707462121995,4,0,0,0,0,0,0,0.00162783662846691
"76",1.33333333333333,1.66666666666667,1.66666666666667,-2,2,1,1,2,-2,2,"Control","[18,30[","Male","DE","2","White",21.3051278030931,4,2,0.5,0.5,1,1,0,0.00162783662846691
"77",1.66666666666667,1.66666666666667,2,2,2,2,2,2,2,1,"Control","[18,30[","Female","DE","4","White",18.1137543774906,4,1,1.5,1,1,1,1,0.000752152774279812
"78",-1,-3,1.33333333333333,-3,2.33333333333333,-3,-3,-3,-3,0,"Control","[18,30[","Male","DE","3","White",19.5337504726679,4,-3,-1,0,0,2,-1,0.00162783662846691
"79",3,0,1,1,3,1,0,-1,1,2,"Control","[30,40[","Female","DE","2","White",20.9871407267876,4,0,1,1,2,3,2,0.000606642164200077
"80",0.666666666666667,1,0,1,0,-1,0,-1,0,-2,"Control","[18,30[","Female","DE","4","White",23.461960986422,4,1,0,0,-1,1,0,0.000752152774279812
"81",-1,0.666666666666667,2,0,0.666666666666667,-3,0,1,-2,-1,"Control","[18,30[","Female","DE","2","White",24.2954096795768,3,-2,-0.5,-1,1,2,-1,0.000752152774279812
"82",1.33333333333333,2.33333333333333,0.333333333333333,-1.66666666666667,0,0,3,0,-2,-1,"Control","[18,30[","Male","DE","2","Other",20.9085917080781,4,1,1,1,2,2,2,0.00162783662846691
"83",-0.666666666666667,1,-2.66666666666667,-2,3,-3,2,-3,-2,2,"Control","[18,30[","Female","DE","2","White",24.1756068503486,4,-1,1,2,2,2,0,0.000752152774279812
"84",-3,-0.666666666666667,3,-2,2.66666666666667,-1,0,0,0,0,"Control","[30,40[","Male","DE","2","White",24.9026522780156,2,-2,0,2,1,1,2,0.000779349935540919
"85",-3,-1,0.666666666666667,-3,1.33333333333333,1,0,0,1,1,"Control","[30,40[","Male","DE","3","White",26.3122366298197,4,-3,3,0.5,1,1,3,0.000779349935540919
"86",-3,0.666666666666667,0.333333333333333,-3,1.33333333333333,-3,-3,-3,-2,-2,"Control","[18,30[","Female","DE","2","White",24.1357625572394,4,-1,0,2,-1,1,3,0.000752152774279812
"87",2,0.666666666666667,-1.33333333333333,0.666666666666667,1,3,0,-3,-2,2,"Control","[18,30[","Male","DE","4","White",28.2514131487889,4,0,0,0,-1,3,1,0.00162783662846691
"88",0.333333333333333,0.333333333333333,1.33333333333333,-3,2.66666666666667,-1,-3,-1,-3,0,"Control","[30,40[","Male","DE","2","White",27.3194300431869,5,-2,2,2,-2,1,2,0.000779349935540919
"89",-3,-3,0,-3,0,-2,-3,-1,-2,0,"Control","[18,30[","Female","DE","1","White",30.951686495089,4,-3,-2,-2,1,-3,-3,0.000752152774279812
"90",1,1,1,-0.333333333333333,1.33333333333333,1,1,1,1,2,"Control","[18,30[","Male","DE","1","White",27.9101202394801,4,0,1,2.5,1,2,2,0.00162783662846691
"91",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,"Control","[18,30[","Female","DE","1","White",28.889089849979,4,-3,-1,3,-3,-3,3,0.000752152774279812
"92",0,-0.666666666666667,1.66666666666667,-2.66666666666667,1.33333333333333,0,1,1,-3,2,"Control","[30,40[","Male","DE","1","White",26.5820927089385,2,0,1,2,-1,2,1,0.000779349935540919
"93",1,1,1,1,1,1,1,1,1,1,"Control","[30,40[","Female","DE","1","White",65.0880208010416,4,-3,1,2,3,3,3,0.000606642164200077
"94",3,3,3,3,3,3,-3,3,3,-3,"Control","[40,50[","Male","AB","4","White",16.7252621918739,7,-3,-3,3,-3,-3,3,0.000590828245037618
"95",3,3,3,3,3,1,-1,0,1,1,"Control","[65,Inf[","Female","AB","4","Other",22.6735503188824,5,1,1,3,-1,3,3,0.00103577766146709
"96",2,3,3,2.66666666666667,3,1,3,3,1,3,"Control","[40,50[","Female","AB","4","Other",20.8130299073098,5,0,0.5,3,1,3,3,0.000527139558827125
"97",1.66666666666667,-1,-3,2.33333333333333,2.66666666666667,-2,-3,-3,-3,1,"Control","[50,65[","Male","AB","1","White",23.0514494890855,4,0,-0.5,2,-3,2,3,0.000456524062824426
"98",3,0.333333333333333,2.66666666666667,2,3,2,-3,1,2,2,"Control","[40,50[","Female","AB","3","White",19.8525051779213,4,-2,-1,3,-2,1,3,0.000527139558827125
"99",0,-1,-1,-1.66666666666667,-1,1,-2,-3,-1,-2,"Control","[50,65[","Female","AB","2","White",21.2843216702058,4,-2,-2,0.5,-3,-2,-1,0.000524770877255927
"100",2,3,3,3,3,2,3,3,3,3,"Control","[50,65[","Female","AB","4","White",23.4293419944002,4,-3,-1,2.5,1,0,1,0.000524770877255927
"101",1,1.66666666666667,3,-1,3,1,0,1,1,1,"Control","[40,50[","Female","AB","4","White",18.6067470433618,3,-3,1,2,-2,0,1,0.000527139558827125
"102",2,1,2,0,2,2,1,2,0,2,"Control","[40,50[","Female","AB","3","White",19.1580282598281,3,-1,-0.5,1.5,-2,2,1,0.000527139558827125
"103",1,-0.333333333333333,0.333333333333333,1,1.33333333333333,0,-2,-2,0,0,"Control","[40,50[","Female","AB","3","Other",20.4981156289218,4,-3,1,-1,-3,3,3,0.000527139558827125
"104",2.33333333333333,3,1.66666666666667,3,2.66666666666667,-3,-3,-3,-2,-3,"Control","[40,50[","Female","AB","4","White",17.8521842264871,4,-3,0,2.5,2,-2,2,0.000527139558827125
"105",-1,0,0,-3,1,-3,-3,-3,-2,1,"Control","[50,65[","Male","AB","4","White",20.517279506379,4,0,0,1,-1,1,2,0.000456524062824426
"106",3,0,3,3,3,2,-2,1,1,2,"Control","[50,65[","Female","AB","4","White",23.7361421468405,2,1,1.5,2.5,-3,3,1,0.000524770877255927
"107",2.33333333333333,0.333333333333333,1.33333333333333,3,2.33333333333333,2,-2,-1,3,1,"Control","[50,65[","Male","AB","4","White",23.2419577327676,5,1,1,1,1,3,2,0.000456524062824426
"108",0.666666666666667,-0.666666666666667,1,-2,1,0,-1,0,-2,1,"Control","[50,65[","Female","AB","1","White",26.3376607398376,2,-1,0,1,0,-1,-1,0.000524770877255927
"109",3,3,3,2,3,2,2,2,1,2,"Control","[40,50[","Female","AB","4","White",23.5647626024361,3,1,1,3,1,3,3,0.000527139558827125
"110",-3,1,1,-3,3,-3,-3,-3,-3,1,"Control","[50,65[","Male","AB","3","White",21.8555437740995,6,2,-2,3,-2,1,3,0.000456524062824426
"111",3,1,1,-3,3,1,0,-2,0,1,"Control","[40,50[","Male","AB","1","White",23.1798271126059,2,-3,1,0.5,0,2,0,0.000590828245037618
"112",2.66666666666667,-3,3,-2,3,-1,-3,0,-3,-1,"Control","[50,65[","Female","AB","4","White",26.3938808048944,5,-2,0,3,-3,2,3,0.000524770877255927
"113",2,3,2.33333333333333,2,3,1,1,-1,1,1,"Control","[40,50[","Female","AB","4","Other",26.1108920655341,3,-2,1.5,2,3,3,2,0.000527139558827125
"114",0.666666666666667,0,0.333333333333333,1,1,1,-1,1,2,2,"Control","[50,65[","Female","AB","4","White",24.1195502440014,3,-3,0.5,-0.5,-1,3,1,0.000524770877255927
"115",0,-0.333333333333333,2,2,1,0,-1,2,2,1,"Control","[40,50[","Female","AB","3","Other",29.0977320734539,4,-3,0,2,2,2,1,0.000527139558827125
"116",2.33333333333333,0.666666666666667,1.66666666666667,3,2,1,-1,0,2,1,"Control","[40,50[","Female","AB","4","White",24.7460318712128,1,-1,1,1,1,2,0,0.000527139558827125
"117",3,3,3,1.66666666666667,3,3,3,3,0,3,"Control","[50,65[","Female","AB","3","White",27.1203459643247,4,-1,3,3,0,3,3,0.000524770877255927
"118",3,1.33333333333333,3,3,3,1,0,1,2,2,"Control","[50,65[","Male","AB","4","White",23.4799424650309,3,-2,1,1,-2,3,1,0.000456524062824426
"119",3,-0.666666666666667,3,-3,3,2,0,1,0,1,"Control","[50,65[","Female","AB","2","White",25.6629949669449,3,-2,1,1,-1,2,2,0.000524770877255927
"120",-0.666666666666667,0.666666666666667,1,1,2.66666666666667,-1,0,-1,1,1,"Control","[65,Inf[","Male","AB","4","White",23.7752875631775,4,-1,1,3,1,2,1,0.000493726458787457
"121",1,1,2,1,2,1,1,2,1,2,"Control","[50,65[","Male","AB",NA,"White",25.9857998366134,4,-2,1,2.5,1,1,1,0.000456524062824426
"122",-0.333333333333333,-2.33333333333333,-0.666666666666667,-3,2.33333333333333,-2,-3,-2,-3,-1,"Control","[40,50[","Female","AB","4","Other",30.4203558420554,3,0,0.5,1.5,1,0,-2,0.000527139558827125
"123",2.33333333333333,-0.666666666666667,2,1.33333333333333,0.333333333333333,2,-3,1,0,0,"Control","[40,50[","Male","AB","2","Other",25.529133905227,4,-3,0.5,2,0,1,0,0.000590828245037618
"124",3,2,3,-1,3,2,1,1,-2,2,"Control","[40,50[","Male","AB","4","White",23.430991912569,2,-2,1,1.5,0,1,2,0.000590828245037618
"125",0,-1,3,3,3,-3,-3,1,3,3,"Control","[40,50[","Male","AB","2","White",25.5440376797709,3,-3,1.5,1.5,1,3,1,0.000590828245037618
"126",-3,-3,-3,1,2.66666666666667,-3,-3,-3,-2,-2,"Control","[50,65[","Male","AB","4","White",26.3122366298197,5,-2,-2,3,1,-3,2,0.000456524062824426
"127",0,0,0,0,0.333333333333333,-3,-3,-3,-3,-3,"Control","[50,65[","Female","AB","4","White",27.9563621849137,4,-3,0,3,-3,-3,3,0.000524770877255927
"128",-2.33333333333333,-1.33333333333333,-2.66666666666667,-2.66666666666667,2,-3,-3,-3,-3,0,"Control","[50,65[","Male","AB","4","White",25.2520137050356,4,2,1,1,-1,-1,1,0.000456524062824426
"129",0.333333333333333,-3,-0.333333333333333,0.333333333333333,-1,-2,-3,-2,-2,-3,"Control","[50,65[","Female","AB","4","White",26.7820978502282,2,-3,-1,1,-1,1,1,0.000524770877255927
"130",-0.333333333333333,1,3,0,3,0,-2,1,1,2,"Control","[30,40[","Female","AB","4","White",26.9896193771626,2,-3,1,2,1,3,3,0.000545279298606477
"131",2,0.666666666666667,1,2,2,1,0,0,1,1,"Control","[50,65[","Male","AB","4","White",24.6791645420026,5,0,-2,2,-3,3,2,0.000456524062824426
"132",1,0,0.333333333333333,1,1,1,0,-1,1,1,"Control","[40,50[","Female","AB","4","White",27.0953386638339,5,1,0,0.5,1,1,0,0.000527139558827125
"133",3,0,3,3,3,0,0,0,0,0,"Control","[50,65[","Female","AB","1","White",26.4563244524413,4,-3,0,3,3,3,3,0.000524770877255927
"134",-3,0,-2.33333333333333,-3,2.66666666666667,-3,0,-3,-3,0,"Control","[40,50[","Male","AB","1","White",28.0840322011223,4,-2,1,2,-1,2,0,0.000590828245037618
"135",-0.666666666666667,-0.666666666666667,1.66666666666667,-3,3,-3,-3,-3,-3,3,"Control","[40,50[","Male","AB","1","White",30.8223845472634,5,1,1.5,1.5,-1,0,2,0.000590828245037618
"136",2.66666666666667,0.666666666666667,2.33333333333333,2.33333333333333,2.33333333333333,1,-2,1,2,1,"Control","[50,65[","Male","AB","4","White",26.4814543469917,3,1,-2,2,-2,2,1,0.000456524062824426
"137",-2.33333333333333,-2.66666666666667,1,3,-1,-3,-3,1,1,-3,"Control","[50,65[","Male","AB","4","White",26.7299274950717,5,1,-1,1,-3,-2,3,0.000456524062824426
"138",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,"Control","[40,50[","Male","AB","4","White",24.5177959491721,5,-2,-2,3,-3,-2,2,0.000590828245037618
"139",-3,-0.666666666666667,-2.33333333333333,-3,-2.33333333333333,-3,-3,-3,-3,-2,"Control","[50,65[","Male","AB","3","White",23.6239476679099,5,0,-1,3,-1,2,-1,0.000456524062824426
"140",1,0,1.66666666666667,-2,3,-2,-3,-1,-1,1,"Control","[50,65[","Male","AB","4","White",24.9546175596981,5,1,-2,2,-1,2,1,0.000456524062824426
"141",2,0.666666666666667,1,-0.666666666666667,2,2,0,1,-3,3,"Control","[30,40[","Female","AB","4","White",30.6188727643727,4,0,2,2,2,3,3,0.000545279298606477
"142",1,0,1,1,1,1,0,1,1,0,"Control","[50,65[","Female","AB","4","White",31.5831878489929,4,1,0,1,1,2,2,0.000524770877255927
"143",0,-1,1,2,1.66666666666667,0,-3,1,1,2,"Control","[40,50[","Female","AB","1","White",29.8594596959625,4,-3,-1,3,0,3,2,0.000527139558827125
"144",-0.666666666666667,0.666666666666667,0.333333333333333,1,2.33333333333333,0,-2,0,1,1,"Control","[40,50[","Male","AB","4","White",25.8282603452729,5,2,1,2,1,2,2,0.000590828245037618
"145",1.66666666666667,2,-0.333333333333333,1.66666666666667,3,1,1,-1,1,1,"Control","[50,65[","Male","AB","1","White",25.3614861975094,7,-1,0,1,-3,1,0,0.000456524062824426
"146",2,3,3,2,3,2,3,2,2,3,"Control","[65,Inf[","Male","AB","4","White",26.831417234263,5,-3,-1,2,-1,1,1,0.000493726458787457
"147",0.666666666666667,0,1.33333333333333,-3,1.66666666666667,-2,-3,-2,-3,1,"Control","[40,50[","Male","AB","4","White",22.5304691290779,1,-3,0,1.5,-3,1,-1,0.000590828245037618
"148",-2,-0.666666666666667,1.33333333333333,2,2,-2,-2,-3,1,0,"Control","[50,65[","Male","AB","4","White",26.7782760322513,4,2,2,2,0,3,3,0.000456524062824426
"149",-3,0.333333333333333,0.333333333333333,-3,2.33333333333333,-2,-2,-2,-3,2,"Control","[50,65[","Female","AB","4","White",30.3843678972722,5,2,-2.5,3,-3,1,1,0.000524770877255927
"150",-3,0.333333333333333,1.33333333333333,1,1,-3,-3,1,-2,-2,"Control","[50,65[","Male","AB","3","White",27.6150975233908,5,-1,-1.5,0,1,2,1,0.000456524062824426
"151",2,3,2,3,2.33333333333333,-3,1,-3,1,-2,"Control","[50,65[","Female","AB","4","White",36.5800844504915,2,-2,-2,-2,2,1,1,0.000524770877255927
"152",3,0,3,-3,3,0,-2,3,-3,3,"Control","[50,65[","Male","AB","1","White",29.6821914794848,7,-1,2,1,3,3,3,0.000456524062824426
