"","Policy_1","Policy_2","Policy_3","Policy_4","Policy_5","Effective_1","Effective_2","Effective_3","Effective_4","Effective_5","Condition","AgeGrp","Gender","IncomeGrp","Education","Ethnic","Race","BMI","Political","Government_Trust","Situation","Disposition","Help","OWght_Envir","OWght_Willpower","weights"
"408",-1,0.666666666666667,0,-1,3,0,1,-2,1,2,"Control","[30,40[","Male","[50K,Inf[","high","Other","White",26.9621057868851,2,-1,1,2,1,1,2,0.000622674973665024
"409",0.666666666666667,0,-1,0.333333333333333,2,0,0,-2,1,1,"Non-Conscious","[30,40[","Male","[0,25K[","high","Other","Other",26.9621057868851,2,1,1,0,-1,2,1,0.000491677158650617
"410",-3,-3,-3,-3,3,-3,-3,-3,-3,-1,"Conscious","[18,25[","Male","[0,25K[","mid","Other","White",26.9621057868851,4,-3,-1,3,-2,-2,1,0.000473252420511348
"411",-2,0,-2,-2,1,-2,-2,-2,-2,0,"Non-Conscious","[30,40[","Male","[25K,50K[","high","Other","White",26.872859790164,3,1,-1,1,1,1,2,0.000361968520790085
"412",-1,0.333333333333333,0.666666666666667,0.333333333333333,3,-2,-2,-2,0,1,"Control","[30,40[","Male","[25K,50K[","high","Other","Other",26.8099949743621,2,-2,1,2,0,1,1,0.000361968520790085
"413",0,0.666666666666667,1.33333333333333,-1,3,-1,-3,-1,0,1,"Control","[25,30[","Female","[0,25K[","high","Other","White",26.7915053226556,1,-1,0,-1,0,0,-1,0.000409408691498814
"414",1.66666666666667,-2,2.33333333333333,2.66666666666667,3,-1,-3,1,2,3,"Control","[40,Inf[","Female","[50K,Inf[","mid","Other","White",26.7820895632881,6,-2,-1,3,3,3,3,0.00264506349809989
"415",-0.666666666666667,0.333333333333333,-2.33333333333333,-3,-0.666666666666667,-2,-3,-3,-3,-2,"Non-Conscious","[40,Inf[","Male","[50K,Inf[","mid","Other","White",26.6879255391164,6,-3,1,2,-2,0,3,0.00322857476524819
"416",-1,1.66666666666667,1.33333333333333,-2.66666666666667,0.333333333333333,-2,-1,0,0,-1,"Conscious","[25,30[","Male","[50K,Inf[","high","Other","White",26.6808106562747,7,-2,-2,2,-2,-2,1,0.000342097418045811
"417",0,0.333333333333333,0,-2,2.33333333333333,-2,-2,-3,2,1,"Control","[30,40[","Female","[25K,50K[","high","Other","White",26.631401747652,3,-1,-2,2,1,1,1,0.000397070133003293
"418",-3,-1,0,-3,3,-1,-1,-1,-2,2,"Control","[40,Inf[","Female","[25K,50K[","high","Other","Other",26.631401747652,4,-3,-1,1,-2,1,-1,0.00153760751964656
"419",-3,-3,-3,-3,3,0,-3,-3,-1,-1,"Control","[25,30[","Female","[50K,Inf[","high","Other","White",26.631401747652,6,-3,0.5,2.5,-2,2,3,0.000518487673694042
"420",2,-3,3,1.33333333333333,-3,2,-3,3,2,-3,"Control","[18,25[","Female","[25K,50K[","low","Other","Other",26.6254691564852,2,1,1.5,3,3,1,2,0.000610160126172568
"421",1.66666666666667,-3,2,-2,1.66666666666667,1,-3,1,-1,1,"Control","[18,25[","Female","[25K,50K[","high","Other","White",26.6254691564852,6,-2,-0.5,2,1,1,1,0.000610160126172568
"422",1,3,1.66666666666667,-0.666666666666667,3,2,3,1,2,0,"Control","[25,30[","Male","[50K,Inf[","high","Latino","Other",26.6254691564852,3,1,-0.5,2,2,0,2,0.000342097418045811
"423",0.333333333333333,1,1.33333333333333,0.333333333333333,1,0,0,0,1,0,"Control","[25,30[","Male","[50K,Inf[","high","Other","Other",26.6254691564852,2,1,0,1,1,3,1,0.000342097418045811
"424",1,-2.66666666666667,-1.33333333333333,1.33333333333333,1.66666666666667,1,-2,-2,1,2,"Control","[25,30[","Male","[50K,Inf[","high","Other","White",26.6083642028876,1,-2,2,2,2,1,3,0.000342097418045811
"425",-3,0.333333333333333,1,-3,3,-3,-2,1,-2,2,"Non-Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",26.6083642028876,5,-3,1,3,-3,-1,3,0.000622674973665024
"426",2.33333333333333,0,-0.666666666666667,1,2.33333333333333,1,-1,-2,0,1,"Non-Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",26.6083642028876,4,-3,0,2,1,2,2,0.000622674973665024
"427",2.33333333333333,-1.33333333333333,3,3,0,1,-2,1,1,-1,"Non-Conscious","[18,25[","Male","[50K,Inf[","high","Latino","White",26.6083642028876,4,1,1.5,1.5,-2,1,0,0.000599341322439205
"428",2.66666666666667,3,3,-0.333333333333333,3,2,1,1,0,2,"Conscious","[18,25[","Female","[50K,Inf[","mid","Other","White",26.6083642028876,5,1,0,1,1,1,1,0.00104962564055752
"429",3,-0.333333333333333,3,-2,2,2,-1,1,-1,0,"Conscious","[30,40[","Female","[0,25K[","high","Other","White",26.6083642028876,3,-1,1,1,1,2,2,0.000539357163860392
"430",1,1.66666666666667,2,-1,0,1,1,3,-2,0,"Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",26.6083642028876,6,0,2,1.5,2,2,3,0.00264506349809989
"431",-1,0,1,0,2,-1,1,1,0,2,"Conscious","[40,Inf[","Male","[0,25K[","high","Other","Other",26.6083642028876,1,1,0,1,-3,0,0,0.00254935003686576
"432",-2.33333333333333,-1.33333333333333,1,-2,1.66666666666667,-3,-3,2,-1,3,"Conscious","[25,30[","Male","[50K,Inf[","high","Other","White",26.6083642028876,2,-1,3,1,1,2,3,0.000342097418045811
"433",-3,1,0.666666666666667,-1.33333333333333,3,-3,-2,-3,-3,-1,"Control","[30,40[","Female","[50K,Inf[","high","Other","White",26.6053945193828,3,-2,-1,1,2,1,1,0.000683058388810492
"434",2,1.33333333333333,2.33333333333333,2.33333333333333,1.66666666666667,1,1,1,1,1,"Non-Conscious","[40,Inf[","Female","[25K,50K[","high","Other","White",26.6053945193828,3,-1,0,0.5,0,2,0,0.00153760751964656
"435",3,3,3,-1,3,3,2,1,0,3,"Conscious","[25,30[","Male","[25K,50K[","high","Other","White",26.5710130815575,7,-2,2,1,2,3,3,0.000198865381801526
"436",0,-2,0.333333333333333,-1,2.66666666666667,0,-3,0,-1,2,"Conscious","[30,40[","Female","[50K,Inf[","high","Other","White",26.5710130815575,2,-1,1,1,1,1,0,0.000683058388810492
"437",-3,-1,-2,-3,1,-3,-1,-2,-3,1,"Conscious","[30,40[","Female","[50K,Inf[","high","Other","White",26.5710130815575,6,-3,-1,1.5,1,-2,1,0.000683058388810492
"438",-2,-2,0,-1,1,-3,-2,-1,-3,-2,"Non-Conscious","[40,Inf[","Male","[25K,50K[","low","Other","White",26.544442068476,6,-3,-2.5,2.5,2,2,2,0.00187680970243357
"439",0.666666666666667,0.666666666666667,0,-1.33333333333333,2,-1,-1,-2,-3,1,"Conscious","[30,40[","Male","[25K,50K[","mid","Other","White",26.544442068476,6,-2,1,0,1,2,1,0.000361968520790085
"440",-0.666666666666667,1,0.666666666666667,-3,3,-3,-3,-3,-3,1,"Conscious","[40,Inf[","Male","[50K,Inf[","high","Other","White",26.544442068476,2,-1,2,3,-2,2,3,0.00322857476524819
"441",-3,0.333333333333333,3,-3,3,-3,-2,1,0,1,"Control","[18,25[","Male","[25K,50K[","high","Other","Other",26.5210110472435,2,-1,1,2,-3,1,3,0.000348404386087307
"442",-1,0,0,-2,-1,-1,0,0,-2,-1,"Non-Conscious","[30,40[","Female","[50K,Inf[","high","Other","White",26.5205530411061,4,1,1,2,-1,-1,1,0.000683058388810492
"443",3,0.333333333333333,1,2.33333333333333,2.33333333333333,1,-3,-2,0,-1,"Control","[40,Inf[","Male","[0,25K[","high","Other","White",26.4993277457295,1,-3,1,3,-3,3,1,0.00254935003686576
"444",-3,0,-3,-3,3,-3,-3,-3,-3,-3,"Non-Conscious","[40,Inf[","Male","[25K,50K[","low","Other","White",26.4993277457295,4,-3,-2,2,-3,1,-1,0.00187680970243357
"445",-3,-3,-3,1,1,-3,-3,-3,1,1,"Control","[30,40[","Male","[25K,50K[","mid","Other","White",26.4735164945414,4,-2,0,0,-2,0,0,0.000361968520790085
"446",-2,0,1,1,3,-3,-2,-1,2,3,"Conscious","[30,40[","Female","[50K,Inf[","high","Other","White",26.4563164074425,2,-1,0,0,1,1,1,0.000683058388810492
"447",0.333333333333333,3,3,-1.66666666666667,1.33333333333333,2,3,1,-3,-1,"Conscious","[30,40[","Female","[50K,Inf[","high","Other","White",26.4524753720295,4,-2,1,1,1,2,1,0.000683058388810492
"448",1.33333333333333,0,1.33333333333333,3,3,1,-1,2,3,3,"Control","[25,30[","Male","[25K,50K[","high","Other","White",26.4464614577377,2,-2,1,1,-1,2,3,0.000198865381801526
"449",-2,-2,-2,1,0,-2,-2,-2,1,-1,"Control","[40,Inf[","Male","[50K,Inf[","high","Other","White",26.4464614577377,3,-3,-0.5,0.5,-2,2,1,0.00322857476524819
"450",-3,0,0,-3,0,-3,0,-1,-3,-3,"Non-Conscious","[18,25[","Male","[0,25K[","low","Other","White",26.3865267831868,3,-2,0,3,-3,-3,3,0.000473252420511348
"451",3,3,2.66666666666667,3,2.66666666666667,2,2,2,3,2,"Non-Conscious","[30,40[","Female","[25K,50K[","high","Other","White",26.3650877301755,2,0,-1,2,1,1,2,0.000397070133003293
"452",2,2.33333333333333,3,3,1.66666666666667,1,1,1,2,-1,"Control","[30,40[","Male","[50K,Inf[","high","Other","White",26.3598575996993,3,0,1,1.5,1,1,2,0.000622674973665024
"453",3,1.33333333333333,2,3,3,1,-3,-3,3,1,"Non-Conscious","[25,30[","Male","[0,25K[","mid","Other","White",26.3201508871973,2,-3,0,2,1,3,1,0.000270127263179463
"454",-3,1,2,-3,3,0,-3,0,-3,3,"Conscious","[25,30[","Male","[25K,50K[","mid","Other","White",26.3201508871973,2,3,-3,3,-2,3,3,0.000198865381801526
"455",-3,-3,-3,-3,-0.333333333333333,-3,-3,-3,0,-3,"Non-Conscious","[40,Inf[","Male","[0,25K[","high","Other","White",26.3122283428795,7,-3,-1,3,-3,-1,3,0.00254935003686576
"456",-3,1,-1,1,0.333333333333333,-3,1,-3,1,1,"Conscious","[40,Inf[","Female","[25K,50K[","mid","Other","Other",26.3085968779835,2,-1,2,2,-1,3,3,0.00153760751964656
"457",3,3,2.66666666666667,1,3,0,0,0,-2,2,"Non-Conscious","[30,40[","Female","[0,25K[","high","Other","White",26.2620991062295,1,-1,1,1,1,2,-1,0.000539357163860392
"458",-1,1.66666666666667,2,-3,2.66666666666667,2,-2,-3,1,-3,"Control","[25,30[","Male","[25K,50K[","high","Other","White",26.2479095624858,3,-3,1.5,1.5,3,3,1,0.000198865381801526
"459",-1.33333333333333,-2.66666666666667,0.333333333333333,2.33333333333333,2,-3,-3,-2,1,1,"Conscious","[40,Inf[","Male","[50K,Inf[","high","Other","White",26.2203874536692,2,-2,-1,3,2,1,3,0.00322857476524819
"460",-3,0.333333333333333,0,1.33333333333333,3,-3,-1,-2,0,1,"Control","[40,Inf[","Male","[50K,Inf[","mid","Other","White",26.1703317727965,1,0,0.5,1,1,3,-2,0.00322857476524819
"461",0.666666666666667,0,0,0.333333333333333,2,0,-3,-2,-1,2,"Non-Conscious","[30,40[","Female","[50K,Inf[","mid","Latino","White",26.1471944431492,3,-1,0.5,2,3,1,1,0.000683058388810492
"462",-3,-3,-3,-3,1,-3,-2,-2,-1,2,"Non-Conscious","[30,40[","Male","[25K,50K[","mid","Other","White",26.1471944431492,4,-3,-2,2,-2,-1,2,0.000361968520790085
"463",2,1.33333333333333,1,1,1.33333333333333,2,2,0,1,2,"Non-Conscious","[30,40[","Male","[50K,Inf[","high","Other","Other",26.1357396350976,3,0,1.5,1,2,2,3,0.000622674973665024
"464",3,3,0.666666666666667,-3,3,3,3,-1,-3,0,"Control","[30,40[","Male","[50K,Inf[","high","Other","White",26.1229195169501,5,-2,1,2.5,-3,0,3,0.000622674973665024
"465",2,1.33333333333333,2.33333333333333,-0.333333333333333,1.66666666666667,1,0,1,2,1,"Control","[40,Inf[","Male","[50K,Inf[","high","Other","White",26.1139916565547,2,-1,0,0,1,2,1,0.00322857476524819
"466",-1.66666666666667,-2,-2.66666666666667,2,3,-3,-2,-3,2,3,"Conscious","[18,25[","Male","[25K,50K[","high","Other","White",26.1139916565547,3,-2,1,1.5,-1,-1,1,0.000348404386087307
"467",2.33333333333333,1.66666666666667,2,3,3,1,0,0,3,2,"Control","[40,Inf[","Male","[0,25K[","mid","Other","White",26.0879037528019,5,-3,3,2,2,3,2,0.00254935003686576
"468",-3,-3,-3,-3,1,-3,-3,-3,-3,1,"Non-Conscious","[40,Inf[","Male","[25K,50K[","high","Other","White",25.8481252256622,5,-1,-1.5,2.5,0,-1,1,0.00187680970243357
"469",0.666666666666667,-0.666666666666667,-0.666666666666667,-0.333333333333333,1,1,-3,-2,-2,1,"Non-Conscious","[18,25[","Male","[50K,Inf[","mid","Other","White",25.8481252256622,3,-2,0,0.5,0,0,2,0.000599341322439205
"470",0.666666666666667,1.33333333333333,-1.33333333333333,0.333333333333333,1.33333333333333,-1,-1,-2,1,1,"Non-Conscious","[18,25[","Male","[50K,Inf[","mid","Other","White",25.8481252256622,5,-1,-1,1.5,1,-2,1,0.000599341322439205
"471",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,"Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","Other",25.8481252256622,6,-3,-1,2.5,-3,-3,2,0.00264506349809989
"472",2.33333333333333,1.33333333333333,-0.666666666666667,-2.33333333333333,1,1,-1,-2,-1,2,"Control","[25,30[","Male","[25K,50K[","mid","Other","White",25.8426960878286,3,-1,-1.5,2,-1,2,2,0.000198865381801526
"473",-1.66666666666667,2.66666666666667,2.66666666666667,-3,3,0,0,1,0,2,"Control","[40,Inf[","Female","[50K,Inf[","high","Other","White",25.8426960878286,5,-1,-1,3,1,-2,-1,0.00264506349809989
"474",-3,0,0,-3,0,-3,-2,-3,-3,0,"Control","[40,Inf[","Male","[25K,50K[","high","Other","White",25.8426960878286,7,-1,-1,1,-2,1,1,0.00187680970243357
"475",-2,-2,1,1,3,-3,-2,1,1,2,"Conscious","[40,Inf[","Female","[25K,50K[","mid","Other","White",25.8426960878286,1,2,0,1.5,-3,2,0,0.00153760751964656
"476",3,3,3,3,3,2,2,3,1,3,"Control","[30,40[","Female","[25K,50K[","high","Other","Other",25.8423671224709,4,0,1,2,2,0,2,0.000397070133003293
"477",-1.33333333333333,1.33333333333333,-1,0.666666666666667,2.66666666666667,-3,0,-3,2,0,"Control","[18,25[","Male","[0,25K[","low","Other","White",25.8423671224709,4,-1,1,2,-2,1,2,0.000473252420511348
"478",-3,-3,-3,1,2.33333333333333,-3,-3,-3,0,1,"Control","[40,Inf[","Male","[0,25K[","mid","Latino","White",25.8423671224709,3,-2,1,1,2,0,1,0.00254935003686576
"479",0.333333333333333,0,1.66666666666667,-2.66666666666667,2.66666666666667,-1,-2,-2,1,1,"Non-Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",25.8423671224709,5,-2,1,2,-1,2,1,0.000622674973665024
"480",3,2.33333333333333,3,3,3,3,1,1,-1,3,"Conscious","[30,40[","Female","[50K,Inf[","high","Latino","White",25.8423671224709,3,3,0,1.5,3,3,-1,0.000683058388810492
"481",1,1,1,-1.66666666666667,1.66666666666667,1,-2,-2,-3,-3,"Control","[18,25[","Male","[0,25K[","high","Other","White",25.8270247152739,3,-2,1,2,1,1,3,0.000473252420511348
"482",1,-3,-3,2,-1,0,-3,-3,3,-3,"Control","[30,40[","Male","[25K,50K[","mid","Other","White",25.8270247152739,3,2,-1,3,-1,1,2,0.000361968520790085
"483",-1.66666666666667,0.333333333333333,1.33333333333333,-3,2,-2,0,1,-3,1,"Control","[25,30[","Male","[25K,50K[","low","Other","Other",25.8270247152739,4,0,0,2,-1,1,2,0.000198865381801526
"484",2.33333333333333,2.33333333333333,3,1.33333333333333,3,2,1,1,2,1,"Control","[30,40[","Male","[50K,Inf[","high","Other","White",25.8243895734807,1,-3,-2,3,-3,1,3,0.000622674973665024
"485",0.666666666666667,1.33333333333333,2,-2.33333333333333,3,0,0,1,-2,2,"Control","[30,40[","Female","[25K,50K[","mid","Other","White",25.8243895734807,1,-2,2,1,0,2,2,0.000397070133003293
"486",2.66666666666667,2.33333333333333,2.33333333333333,0.333333333333333,3,2,2,3,-1,1,"Non-Conscious","[25,30[","Female","[0,25K[","low","Other","White",25.8243895734807,2,-1,-1,1.5,1,1,3,0.000409408691498814
"487",3,3,3,3,3,3,3,3,3,3,"Conscious","[18,25[","Female","[25K,50K[","mid","Latino","White",25.8243895734807,1,-3,1,3,3,3,3,0.000610160126172568
"488",-1,1,2,-2,2,-1,-1,1,1,2,"Control","[30,40[","Male","[50K,Inf[","high","Other","Other",25.8019770155787,1,1,0.5,2.5,-1,1,1,0.000622674973665024
"489",-1,0.666666666666667,0.333333333333333,0.333333333333333,1,1,-3,-1,-1,1,"Control","[25,30[","Male","[50K,Inf[","high","Other","White",25.8019770155787,4,1,1,1,-1,1,2,0.000342097418045811
"490",3,3,3,1.66666666666667,2,2,2,1,2,1,"Non-Conscious","[18,25[","Male","[50K,Inf[","high","Other","White",25.8019770155787,5,-2,1,1,2,3,2,0.000599341322439205
"491",0,1.33333333333333,1,1,2.66666666666667,-2,-1,-1,1,1,"Conscious","[30,40[","Male","[50K,Inf[","mid","Other","White",25.8019770155787,5,-2,1,2,1,1,1,0.000622674973665024
"492",-1,-0.333333333333333,0.666666666666667,-3,3,-3,-3,-1,0,1,"Conscious","[25,30[","Male","[50K,Inf[","mid","Latino","White",25.8019770155787,2,0,0.5,0.5,0,2,0,0.000342097418045811
"493",-1.66666666666667,0.333333333333333,3,0.333333333333333,3,0,-2,2,2,1,"Control","[30,40[","Female","[25K,50K[","high","Other","White",25.793064130507,3,1,1,2,2,2,1,0.000397070133003293
"494",3,1.33333333333333,0,2,1,2,1,-1,1,-1,"Non-Conscious","[30,40[","Female","[50K,Inf[","high","Other","White",25.793064130507,5,-1,-1,2,1,1,3,0.000683058388810492
"495",-1,1,1,-1.33333333333333,3,-3,-3,-3,-3,-2,"Non-Conscious","[25,30[","Female","[0,25K[","high","Other","White",25.7791968917271,3,-3,1,2,-1,0,-1,0.000409408691498814
"496",-3,3,2,-3,3,-3,3,3,-3,3,"Control","[30,40[","Male","[25K,50K[","mid","Other","White",25.7683470613855,4,2,1,3,2,0,1,0.000361968520790085
"497",2,0,3,2.33333333333333,3,1,-1,0,2,1,"Conscious","[25,30[","Male","[0,25K[","high","Other","White",25.7683470613855,3,-2,2,1,1,2,1,0.000270127263179463
"498",1.33333333333333,-1.33333333333333,1,1,1,2,-2,1,0,0,"Conscious","[25,30[","Male","[25K,50K[","low","Other","White",25.7683470613855,2,-2,1,2,1,2,3,0.000198865381801526
"499",1,0,-0.333333333333333,-2,2,1,-2,-2,-2,2,"Conscious","[30,40[","Male","[50K,Inf[","mid","Other","White",25.7683470613855,4,1,1,1,1,1,1,0.000622674973665024
"500",2.33333333333333,0.666666666666667,1.33333333333333,3,3,1,0,1,1,2,"Non-Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","Other",25.7471559864995,2,1,1,3,1,2,1,0.00264506349809989
"501",-0.333333333333333,0.333333333333333,3,1.33333333333333,1,-2,0,3,1,0,"Non-Conscious","[30,40[","Female","[50K,Inf[","mid","Other","White",25.7471559864995,4,-2,-1,1,-2,1,0,0.000683058388810492
"502",-2,1,-1,-2,1,-1,0,0,-2,1,"Conscious","[18,25[","Female","[25K,50K[","mid","Other","White",25.7471559864995,4,-1,-1,1,-1,0,0,0.000610160126172568
"503",-3,-1.33333333333333,2.66666666666667,-3,2.33333333333333,-3,-3,1,-2,0,"Control","[40,Inf[","Male","[50K,Inf[","high","Other","White",25.7268636136071,6,-3,-1,3,-2,-2,2,0.00322857476524819
"504",-3,-3,0,-2,2,-3,-3,-1,0,0,"Conscious","[18,25[","Male","[25K,50K[","high","Other","White",25.7268636136071,1,-3,1,1,-2,-2,1,0.000348404386087307
"505",0.333333333333333,-2,-3,1.33333333333333,2.66666666666667,-1,-2,-3,1,2,"Conscious","[25,30[","Male","[25K,50K[","high","Other","White",25.7268636136071,2,-1,1.5,1.5,-2,1,2,0.000198865381801526
"506",3,0.666666666666667,3,3,3,3,-1,1,2,1,"Control","[30,40[","Female","[25K,50K[","high","Other","Other",25.6853126455056,2,2,-2.5,3,-3,1,3,0.000397070133003293
"507",1,0.666666666666667,1.33333333333333,-2,1,-1,-1,-2,-2,-2,"Non-Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",25.6853126455056,5,-1,1,1,2,2,2,0.00264506349809989
"508",-1,1,-2,-2.33333333333333,1,0,-1,-3,-3,1,"Non-Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",25.6853126455056,7,-1,1,3,1,2,2,0.00264506349809989
"509",3,3,3,3,3,2,2,2,3,3,"Non-Conscious","[25,30[","Male","[50K,Inf[","mid","Other","White",25.6835412446335,4,1,2,2,-1,3,3,0.000342097418045811
"510",3,0.666666666666667,1.66666666666667,-2,1.66666666666667,2,-2,1,-1,0,"Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",25.6835412446335,2,1,1,1.5,-1,1,-1,0.000622674973665024
"511",-3,-0.666666666666667,3,-3,3,-3,-3,3,-3,3,"Control","[25,30[","Male","[25K,50K[","high","Other","White",25.6781959875096,1,-1,2,1,3,2,1,0.000198865381801526
"512",1.66666666666667,1.66666666666667,1,-2,1.33333333333333,2,1,-1,-1,1,"Non-Conscious","[25,30[","Male","[50K,Inf[","mid","Other","White",25.6781959875096,3,-2,1,2,-2,1,2,0.000342097418045811
"513",-3,0.333333333333333,3,-3,1,-3,-2,3,1,1,"Non-Conscious","[25,30[","Male","[25K,50K[","high","Other","White",25.6781959875096,4,-1,1,3,-3,3,3,0.000198865381801526
"514",0.666666666666667,0.666666666666667,1,0.333333333333333,-0.333333333333333,2,-1,0,-1,-1,"Non-Conscious","[25,30[","Male","[25K,50K[","mid","Other","Other",25.6781959875096,4,-1,1.5,1,2,2,3,0.000198865381801526
"515",3,0,2,2.66666666666667,3,3,-3,1,3,-1,"Conscious","[25,30[","Male","[25K,50K[","high","Other","White",25.6781959875096,2,-1,0,1,1,1,3,0.000198865381801526
"516",1,-3,0.333333333333333,-3,1.66666666666667,-2,-3,-3,-2,-1,"Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",25.6266572651488,4,-3,-1,1.5,-2,-1,2,0.00264506349809989
"517",2.33333333333333,1.33333333333333,2.33333333333333,-1.66666666666667,3,2,-1,2,-1,2,"Control","[18,25[","Female","[0,25K[","low","Other","White",25.6060512121024,7,-2,1,2.5,1,2,1,0.000828806318581525
"518",3,3,3,0,3,1,0,1,0,3,"Control","[30,40[","Female","[0,25K[","low","Other","White",25.6060512121024,4,-2,0,3,3,2,3,0.000539357163860392
"519",-1,-1,0.666666666666667,-2,-3,1,1,1,1,1,"Non-Conscious","[30,40[","Female","[0,25K[","low","Other","White",25.6060512121024,4,-3,1,1,1,2,0,0.000539357163860392
"520",-2,1.66666666666667,2.66666666666667,-1,1.33333333333333,0,1,3,1,1,"Conscious","[18,25[","Male","[25K,50K[","mid","Other","White",25.5617194059873,2,-1,0,1.5,-2,1,2,0.000348404386087307
"521",2,0.333333333333333,0.666666666666667,1.33333333333333,3,-1,-2,-3,2,2,"Conscious","[40,Inf[","Male","[25K,50K[","high","Other","White",25.5400577739931,1,-3,2,0.5,-2,2,2,0.00187680970243357
"522",0.666666666666667,1,0.666666666666667,-2,1.33333333333333,-1,-3,0,0,0,"Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",25.5291263088652,3,-2,1,1,1,1,1,0.00264506349809989
"523",2,2.33333333333333,1.66666666666667,1,2,1,2,-1,2,-2,"Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",25.5230367235184,2,1,2,-2,1,1,-1,0.000622674973665024
"524",0,2.66666666666667,2.33333333333333,-0.333333333333333,2.33333333333333,-1,-3,-2,1,-1,"Control","[30,40[","Female","[50K,Inf[","high","Other","White",25.5015847038122,2,1,-0.5,1,-1,-1,1,0.000683058388810492
"525",3,3,3,-3,2,3,3,3,-3,-3,"Non-Conscious","[25,30[","Female","[50K,Inf[","low","Other","White",25.5015847038122,4,0,3,3,2,3,1,0.000518487673694042
"526",1.66666666666667,1.33333333333333,-1.33333333333333,1.33333333333333,2,1,1,-3,-1,1,"Conscious","[40,Inf[","Male","[25K,50K[","mid","Other","White",25.4971013028446,1,-3,2,-2.5,3,3,-2,0.00187680970243357
"527",2,0,1.66666666666667,1,2.66666666666667,1,0,1,1,2,"Non-Conscious","[40,Inf[","Male","[0,25K[","high","Other","White",25.469387755102,4,-1,0,2,2,3,2,0.00254935003686576
