Res_ID	sur_point	date	FDA	sex	age	m_activity	write_read	schooling	adult	child	crop_income	live_income	off_income	other_income	land_farm	land_graze	L_quality	CL_access	env_mgt	type_mgt1	labour_fam1	labour_hire1	wage1	other_exp1	type_mgt2	labour_fam2	labour_hire2	wage2	other_exp2	mgt_type3	labour_fam3	labour_hire3	wage3	other_exp3	mgt_type4	labour_fam4	labour_hire4	wage4	other_exp4	mgt_type5	labour_fam5	labour_hire5	wage5	other_exp5	mgt_type6	labour_fam6	labour_hire6	wage6	other_exp6	No_reason1	No_reason2	No_reason3	livestock	ox	ox_value	cow	cow_value	horse	horse_value	calve	calve_value	donkey	donk_value	sheep	sheep_value	goat	goat_value	camel	camel_value	chicken	chick_value	pig	pig_value	rabbit	rabbit_value	far_union	prod_org	MKEPP	agro_forest	other_env	fina_access	mkt_access	env_info	debit	land_area	year	harvest_right	reward	local_admin	free_labour	Rating	LandArea20precent	LandArea40percent	CommitPeriod15yrs	CommitPeriod30yrs	HarvestNotPermitted	HarvestPartial	RewardExtensionFee	RewardElectricity	RewardCash	LocalAdminFDAC	LocalAdminCFA	FreeLabour2dys	FreeLabour3dys
"KI28"	3	12	"Kiriari"	2	48	10	1	23	5	2	2700	0	0	0	4.0	0.0	3.0	2	2			"."																												2			1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	500	0	0	0	0	1	2	2	1		1	2	2	1	"20%"	30	"partial"	"extension"	"CFA"	3	2	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
"KI28"	3	12	"Kiriari"	2	48	10	1	23	5	2	2700	0	0	0	4.0	0.0	3.0	2	2			"."																												2			1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	500	0	0	0	0	1	2	2	1		1	2	2	1	"40%"	15	"not permitted"	"cash"	"CFA"	2	2	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
"KI28"	3	12	"Kiriari"	2	48	10	1	23	5	2	2700	0	0	0	4.0	0.0	3.0	2	2			"."																												2			1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	500	0	0	0	0	1	2	2	1		1	2	2	1	"10%"	15	"not permitted"	"cash"	"CFA"	2	2	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
"KI28"	3	12	"Kiriari"	2	48	10	1	23	5	2	2700	0	0	0	4.0	0.0	3.0	2	2			"."																												2			1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	500	0	0	0	0	1	2	2	1		1	2	2	1	"40%"	30	"partial"	"electricity"	"FDAC"	1	2	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
"KI28"	3	12	"Kiriari"	2	48	10	1	23	5	2	2700	0	0	0	4.0	0.0	3.0	2	2			"."																												2			1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	500	0	0	0	0	1	2	2	1		1	2	2	1	"10%"	30	"partial"	"cash"	"WRUA"	2	2	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
"KI28"	3	12	"Kiriari"	2	48	10	1	23	5	2	2700	0	0	0	4.0	0.0	3.0	2	2			"."																												2			1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	500	0	0	0	0	1	2	2	1		1	2	2	1	"10%"	5	"permitted"	"water"	"WRUA"	2	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
"KI28"	3	12	"Kiriari"	2	48	10	1	23	5	2	2700	0	0	0	4.0	0.0	3.0	2	2			"."																												2			1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	500	0	0	0	0	1	2	2	1		1	2	2	1	"20%"	15	"permitted"	"water"	"FADC"	2	4	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
"KI28"	3	12	"Kiriari"	2	48	10	1	23	5	2	2700	0	0	0	4.0	0.0	3.0	2	2			"."																												2			1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	500	0	0	0	0	1	2	2	1		1	2	2	1	"40%"	5	"partial"	"extension"	"CFA"	3	2	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
"K112"	1	12	"Kiriari"	1	32	10	1	23	2	2	32000	4800	72000	0	2.5	0.25	2.0	2	1	1	9	"."		3500	6	2			600	7	3			600																			1	0	0	0	0	0	0	0	0	0	0	2	4000	0	0	0	0	0	0	0	0	2	400	1	2	2	1	2	1	2	2	2	"40%"	15	"permitted"	"water"	"FDAC"	1	1	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
"K112"	1	12	"Kiriari"	1	32	10	1	23	2	2	32000	4800	72000	0	2.5	0.25	2.0	2	1	1	9	"."		3500	6	2			600	7	3			600																			1	0	0	0	0	0	0	0	0	0	0	2	4000	0	0	0	0	0	0	0	0	2	400	1	2	2	1	2	1	2	2	2	"20%"	15	"not permitted"	"electricity"	"FDAC"	1	1	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
"K112"	1	12	"Kiriari"	1	32	10	1	23	2	2	32000	4800	72000	0	2.5	0.25	2.0	2	1	1	9	"."		3500	6	2			600	7	3			600																			1	0	0	0	0	0	0	0	0	0	0	2	4000	0	0	0	0	0	0	0	0	2	400	1	2	2	1	2	1	2	2	2	"10%"	30	"not permitted"	"water"	"CFA"	3	1	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
"K112"	1	12	"Kiriari"	1	32	10	1	23	2	2	32000	4800	72000	0	2.5	0.25	2.0	2	1	1	9	"."		3500	6	2			600	7	3			600																			1	0	0	0	0	0	0	0	0	0	0	2	4000	0	0	0	0	0	0	0	0	2	400	1	2	2	1	2	1	2	2	2	"20%"	30	"partial"	"cash"	"CFA"	2	1	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
"K112"	1	12	"Kiriari"	1	32	10	1	23	2	2	32000	4800	72000	0	2.5	0.25	2.0	2	1	1	9	"."		3500	6	2			600	7	3			600																			1	0	0	0	0	0	0	0	0	0	0	2	4000	0	0	0	0	0	0	0	0	2	400	1	2	2	1	2	1	2	2	2	"20%"	5	"permitted"	"cash"	"FDAC"	2	1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
"K112"	1	12	"Kiriari"	1	32	10	1	23	2	2	32000	4800	72000	0	2.5	0.25	2.0	2	1	1	9	"."		3500	6	2			600	7	3			600																			1	0	0	0	0	0	0	0	0	0	0	2	4000	0	0	0	0	0	0	0	0	2	400	1	2	2	1	2	1	2	2	2	"40%"	30	"partial"	"electricity"	"CFA"	1	1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
"K112"	1	12	"Kiriari"	1	32	10	1	23	2	2	32000	4800	72000	0	2.5	0.25	2.0	2	1	1	9	"."		3500	6	2			600	7	3			600																			1	0	0	0	0	0	0	0	0	0	0	2	4000	0	0	0	0	0	0	0	0	2	400	1	2	2	1	2	1	2	2	2	"40%"	5	"permitted"	"extension"	"WRUA"	1	1	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"K112"	1	12	"Kiriari"	1	32	10	1	23	2	2	32000	4800	72000	0	2.5	0.25	2.0	2	1	1	9	"."		3500	6	2			600	7	3			600																			1	0	0	0	0	0	0	0	0	0	0	2	4000	0	0	0	0	0	0	0	0	2	400	1	2	2	1	2	1	2	2	2	"10%"	5	"not permitted"	"extension"	"WRUA"	3	1	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
"K112"	1	12	"Kiriari"	1	32	10	1	23	2	2	32000	4800	72000	0	2.5	0.25	2.0	2	1	1	9	"."		3500	6	2			600	7	3			600																			1	0	0	0	0	0	0	0	0	0	0	2	4000	0	0	0	0	0	0	0	0	2	400	1	2	2	1	2	1	2	2	2	"10%"	15	"permitted"	"cash"	"WRUA"	3	5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
"KA31"	2	12	"Kairuri"	1	48	13	1	23	9	2	26000	19000	0	0	12.0	1.0	1.0	2	2			"."																												5			1	0	0	1	30000	0	0	3	24000	0	0	6	6000	3	3000	0	0	6	1200	0	0	0	0	1	2	2	2	2	1	2	2	2	"40%"	30	"not permitted"	"electricity"	"FDAC"	2	1	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
"KA31"	2	12	"Kairuri"	1	48	13	1	23	9	2	26000	19000	0	0	12.0	1.0	1.0	2	2			"."																												5			1	0	0	1	30000	0	0	3	24000	0	0	6	6000	3	3000	0	0	6	1200	0	0	0	0	1	2	2	2	2	1	2	2	2	"20%"	5	"not permitted"	"water"	"CFA"	2	1	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
"KA31"	2	12	"Kairuri"	1	48	13	1	23	9	2	26000	19000	0	0	12.0	1.0	1.0	2	2			"."																												5			1	0	0	1	30000	0	0	3	24000	0	0	6	6000	3	3000	0	0	6	1200	0	0	0	0	1	2	2	2	2	1	2	2	2	"10%"	30	"permitted"	"cash"	"CFA"	1	5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
"KA31"	2	12	"Kairuri"	1	48	13	1	23	9	2	26000	19000	0	0	12.0	1.0	1.0	2	2			"."																												5			1	0	0	1	30000	0	0	3	24000	0	0	6	6000	3	3000	0	0	6	1200	0	0	0	0	1	2	2	2	2	1	2	2	2	"40%"	15	"partial"	"cash"	"CFA"	1	2	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
"KA31"	2	12	"Kairuri"	1	48	13	1	23	9	2	26000	19000	0	0	12.0	1.0	1.0	2	2			"."																												5			1	0	0	1	30000	0	0	3	24000	0	0	6	6000	3	3000	0	0	6	1200	0	0	0	0	1	2	2	2	2	1	2	2	2	"20%"	5	"permitted"	"cash"	"WRUA"	3	1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
"KA31"	2	12	"Kairuri"	1	48	13	1	23	9	2	26000	19000	0	0	12.0	1.0	1.0	2	2			"."																												5			1	0	0	1	30000	0	0	3	24000	0	0	6	6000	3	3000	0	0	6	1200	0	0	0	0	1	2	2	2	2	1	2	2	2	"40%"	5	"partial"	"extension"	"FDAC"	3	1	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
"KA31"	2	12	"Kairuri"	1	48	13	1	23	9	2	26000	19000	0	0	12.0	1.0	1.0	2	2			"."																												5			1	0	0	1	30000	0	0	3	24000	0	0	6	6000	3	3000	0	0	6	1200	0	0	0	0	1	2	2	2	2	1	2	2	2	"20%"	30	"partial"	"extension"	"WRUA"	2	1	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
"KA31"	2	12	"Kairuri"	1	48	13	1	23	9	2	26000	19000	0	0	12.0	1.0	1.0	2	2			"."																												5			1	0	0	1	30000	0	0	3	24000	0	0	6	6000	3	3000	0	0	6	1200	0	0	0	0	1	2	2	2	2	1	2	2	2	"10%"	15	"permitted"	"cash"	"WRUA"	2	5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
"KA31"	2	12	"Kairuri"	1	48	13	1	23	9	2	26000	19000	0	0	12.0	1.0	1.0	2	2			"."																												5			1	0	0	1	30000	0	0	3	24000	0	0	6	6000	3	3000	0	0	6	1200	0	0	0	0	1	2	2	2	2	1	2	2	2	"10%"	15	"not permitted"	"electricity"	"CFA"	3	1	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
"KI11"	4	12	"Kiriari"	1	32	10	1	24	2	3	30000	20000	0	2000	2.0	1.0	1.0	2	1	4	12	"."		5000	6	20			0																										0	3	1800	0	0	1	10000	0	0	2	6000	0	0	0	0	3	1350	0	0	3	450	1	1	2	2	2	1	2	2	1	"40%"	15	"permitted"	"extension"	"WRUA"	2	5	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
"KI11"	4	12	"Kiriari"	1	32	10	1	24	2	3	30000	20000	0	2000	2.0	1.0	1.0	2	1	4	12	"."		5000	6	20			0																										0	3	1800	0	0	1	10000	0	0	2	6000	0	0	0	0	3	1350	0	0	3	450	1	1	2	2	2	1	2	2	1	"20%"	30	"partial"	"extension"	"FDAC"	2	4	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
"KI11"	4	12	"Kiriari"	1	32	10	1	24	2	3	30000	20000	0	2000	2.0	1.0	1.0	2	1	4	12	"."		5000	6	20			0																										0	3	1800	0	0	1	10000	0	0	2	6000	0	0	0	0	3	1350	0	0	3	450	1	1	2	2	2	1	2	2	1	"20%"	5	"not permitted"	"water"	"FDAC"	3	1	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
"KI11"	4	12	"Kiriari"	1	32	10	1	24	2	3	30000	20000	0	2000	2.0	1.0	1.0	2	1	4	12	"."		5000	6	20			0																										0	3	1800	0	0	1	10000	0	0	2	6000	0	0	0	0	3	1350	0	0	3	450	1	1	2	2	2	1	2	2	1	"40%"	5	"permitted"	"electricity"	"CFA"	1	5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
"KI11"	4	12	"Kiriari"	1	32	10	1	24	2	3	30000	20000	0	2000	2.0	1.0	1.0	2	1	4	12	"."		5000	6	20			0																										0	3	1800	0	0	1	10000	0	0	2	6000	0	0	0	0	3	1350	0	0	3	450	1	1	2	2	2	1	2	2	1	"10%"	5	"partial"	"CASH"	"fdac"	1	2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"KI11"	4	12	"Kiriari"	1	32	10	1	24	2	3	30000	20000	0	2000	2.0	1.0	1.0	2	1	4	12	"."		5000	6	20			0																										0	3	1800	0	0	1	10000	0	0	2	6000	0	0	0	0	3	1350	0	0	3	450	1	1	2	2	2	1	2	2	1	"40%"	15	"not permitted"	"cash"	"WRUA"	2	1	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
"KI11"	4	12	"Kiriari"	1	32	10	1	24	2	3	30000	20000	0	2000	2.0	1.0	1.0	2	1	4	12	"."		5000	6	20			0																										0	3	1800	0	0	1	10000	0	0	2	6000	0	0	0	0	3	1350	0	0	3	450	1	1	2	2	2	1	2	2	1	"10%"	30	"not permitted"	"water"	"WRUA"	3	2	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
"KI11"	4	12	"Kiriari"	1	32	10	1	24	2	3	30000	20000	0	2000	2.0	1.0	1.0	2	1	4	12	"."		5000	6	20			0																										0	3	1800	0	0	1	10000	0	0	2	6000	0	0	0	0	3	1350	0	0	3	450	1	1	2	2	2	1	2	2	1	"10%"	15	"permitted"	"electricity"	"CFA"	1	5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
"KI11"	4	12	"Kiriari"	1	32	10	1	24	2	3	30000	20000	0	2000	2.0	1.0	1.0	2	1	4	12	"."		5000	6	20			0																										0	3	1800	0	0	1	10000	0	0	2	6000	0	0	0	0	3	1350	0	0	3	450	1	1	2	2	2	1	2	2	1	"20%"	30	"partial"	"water"	"FDAC"	3	4	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
"KA32"	5	12	"Kairuri"	1	28	10	1	23	4	1	30000	0	20000	0	0.8	0.2	1.0	2	1	1	7	"."		1050	4	20			0	6	8	"."		1200																			1	0	0	1	15000	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	1	2	1	2	2	1	2	2	2	"40%"	15	"partial"	"extension"	"CFA"	2	1	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
"KA32"	5	12	"Kairuri"	1	28	10	1	23	4	1	30000	0	20000	0	0.8	0.2	1.0	2	1	1	7	"."		1050	4	20			0	6	8	"."		1200																			1	0	0	1	15000	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	1	2	1	2	2	1	2	2	2	"40%"	30	"permitted"	"water"	"WRUA"	3	1	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
"KA32"	5	12	"Kairuri"	1	28	10	1	23	4	1	30000	0	20000	0	0.8	0.2	1.0	2	1	1	7	"."		1050	4	20			0	6	8	"."		1200																			1	0	0	1	15000	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	1	2	1	2	2	1	2	2	2	"40%"	15	"permitted"	"extension"	"FDAC"	2	4	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
"KA32"	5	12	"Kairuri"	1	28	10	1	23	4	1	30000	0	20000	0	0.8	0.2	1.0	2	1	1	7	"."		1050	4	20			0	6	8	"."		1200																			1	0	0	1	15000	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	1	2	1	2	2	1	2	2	2	"10%"	5	"not permitted"	"cash"	"WRUA"	2	4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
"KA32"	5	12	"Kairuri"	1	28	10	1	23	4	1	30000	0	20000	0	0.8	0.2	1.0	2	1	1	7	"."		1050	4	20			0	6	8	"."		1200																			1	0	0	1	15000	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	1	2	1	2	2	1	2	2	2	"10%"	5	"permitted"	"water"	"FDAC"	1	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
"KA32"	5	12	"Kairuri"	1	28	10	1	23	4	1	30000	0	20000	0	0.8	0.2	1.0	2	1	1	7	"."		1050	4	20			0	6	8	"."		1200																			1	0	0	1	15000	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	1	2	1	2	2	1	2	2	2	"20%"	30	"partial"	"water"	"WRUA"	1	4	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"KA32"	5	12	"Kairuri"	1	28	10	1	23	4	1	30000	0	20000	0	0.8	0.2	1.0	2	1	1	7	"."		1050	4	20			0	6	8	"."		1200																			1	0	0	1	15000	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	1	2	1	2	2	1	2	2	2	"10%"	15	"partial"	"cash"	"CFA"	2	1	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
"KA32"	5	12	"Kairuri"	1	28	10	1	23	4	1	30000	0	20000	0	0.8	0.2	1.0	2	1	1	7	"."		1050	4	20			0	6	8	"."		1200																			1	0	0	1	15000	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	1	2	1	2	2	1	2	2	2	"20%"	15	"not permitted"	"electricity"	"FDAC"	1	1	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
"KA32"	5	12	"Kairuri"	1	28	10	1	23	4	1	30000	0	20000	0	0.8	0.2	1.0	2	1	1	7	"."		1050	4	20			0	6	8	"."		1200																			1	0	0	1	15000	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	1	2	1	2	2	1	2	2	2	"20%"	5	"permitted"	"electricity"	"CFA"	3	4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
"KI19"	5	12	"Kiriari"	1	70	10	1	23	9	0	3000	0	0	1000	1.0	1.0	3.0	2	2																															2			1	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	400	0	0	0	0	1	2	2	2	20	1	2	1	1	"20%"	15	"partial"	"water"	"CFA"	2	4	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
"KI19"	5	12	"Kiriari"	1	70	10	1	23	9	0	3000	0	0	1000	1.0	1.0	3.0	2	2																															2			1	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	400	0	0	0	0	1	2	2	2	20	1	2	1	1	"10%"	15	"not permitted"	"electricity"	"FDAC"	1	5	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
"KI19"	5	12	"Kiriari"	1	70	10	1	23	9	0	3000	0	0	1000	1.0	1.0	3.0	2	2																															2			1	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	400	0	0	0	0	1	2	2	2	20	1	2	1	1	"10%"	5	"permitted"	"cash"	"WRUA"	1	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
"KI19"	5	12	"Kiriari"	1	70	10	1	23	9	0	3000	0	0	1000	1.0	1.0	3.0	2	2																															2			1	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	400	0	0	0	0	1	2	2	2	20	1	2	1	1	"20%"	5	"permitted"	"electricity"	"WRUA"	1	5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"KI19"	5	12	"Kiriari"	1	70	10	1	23	9	0	3000	0	0	1000	1.0	1.0	3.0	2	2																															2			1	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	400	0	0	0	0	1	2	2	2	20	1	2	1	1	"40%"	30	"not permitted"	"extension"	"WRUA"	3	1	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
"KI19"	5	12	"Kiriari"	1	70	10	1	23	9	0	3000	0	0	1000	1.0	1.0	3.0	2	2																															2			1	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	400	0	0	0	0	1	2	2	2	20	1	2	1	1	"40%"	30	"not permitted"	"cash"	"FDAC"	3	2	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
"KI19"	5	12	"Kiriari"	1	70	10	1	23	9	0	3000	0	0	1000	1.0	1.0	3.0	2	2																															2			1	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	400	0	0	0	0	1	2	2	2	20	1	2	1	1	"40%"	15	"partial"	"extension"	"FDAC"	2	1	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
"KI19"	5	12	"Kiriari"	1	70	10	1	23	9	0	3000	0	0	1000	1.0	1.0	3.0	2	2																															2			1	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	400	0	0	0	0	1	2	2	2	20	1	2	1	1	"10%"	5	"permitted"	"water"	"CFA"	3	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
"KI19"	5	12	"Kiriari"	1	70	10	1	23	9	0	3000	0	0	1000	1.0	1.0	3.0	2	2																															2			1	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	400	0	0	0	0	1	2	2	2	20	1	2	1	1	"20%"	30	"partial"	"water"	"CFA"	1	4	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
"KI20"	3	12	"Kiriari"	1	68	10	1	22	9	0	7000	0	10000	0	1.0	0.0		2	1	1	3	"0"																															1	0	0	0	0	0	0	0	0	0	0	0	0	1	1800	0	0	0	0	0	0	0	0	1	2	2	2	2	1	1	2	1	"40%"	30	"not permitted"	"cash"	"CFA"	1	1	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
"KI20"	3	12	"Kiriari"	1	68	10	1	22	9	0	7000	0	10000	0	1.0	0.0		2	1	1	3	"0"																															1	0	0	0	0	0	0	0	0	0	0	0	0	1	1800	0	0	0	0	0	0	0	0	1	2	2	2	2	1	1	2	1	"40%"	5	"permitted"	"electricity"	"FDAC"	3	4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
"KI20"	3	12	"Kiriari"	1	68	10	1	22	9	0	7000	0	10000	0	1.0	0.0		2	1	1	3	"0"																															1	0	0	0	0	0	0	0	0	0	0	0	0	1	1800	0	0	0	0	0	0	0	0	1	2	2	2	2	1	1	2	1	"20%"	15	"permitted"	"cash"	"FDAC"	1	1	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
"KI20"	3	12	"Kiriari"	1	68	10	1	22	9	0	7000	0	10000	0	1.0	0.0		2	1	1	3	"0"																															1	0	0	0	0	0	0	0	0	0	0	0	0	1	1800	0	0	0	0	0	0	0	0	1	2	2	2	2	1	1	2	1	"20%"	30	"permitted"	"water"	"CFA"	1	1	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
"KI20"	3	12	"Kiriari"	1	68	10	1	22	9	0	7000	0	10000	0	1.0	0.0		2	1	1	3	"0"																															1	0	0	0	0	0	0	0	0	0	0	0	0	1	1800	0	0	0	0	0	0	0	0	1	2	2	2	2	1	1	2	1	"10%"	15	"partial"	"extension"	"WRUA"	2	1	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
"KI20"	3	12	"Kiriari"	1	68	10	1	22	9	0	7000	0	10000	0	1.0	0.0		2	1	1	3	"0"																															1	0	0	0	0	0	0	0	0	0	0	0	0	1	1800	0	0	0	0	0	0	0	0	1	2	2	2	2	1	1	2	1	"20%"	15	"permitted"	"cash"	"CFA"	3	1	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
"KI20"	3	12	"Kiriari"	1	68	10	1	22	9	0	7000	0	10000	0	1.0	0.0		2	1	1	3	"0"																															1	0	0	0	0	0	0	0	0	0	0	0	0	1	1800	0	0	0	0	0	0	0	0	1	2	2	2	2	1	1	2	1	"10%"	5	"not permitted"	"water"	"WRUA"	2	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
"KI20"	3	12	"Kiriari"	1	68	10	1	22	9	0	7000	0	10000	0	1.0	0.0		2	1	1	3	"0"																															1	0	0	0	0	0	0	0	0	0	0	0	0	1	1800	0	0	0	0	0	0	0	0	1	2	2	2	2	1	1	2	1	"40%"	5	"partial"	"electricity"	"FDAC"	3	1	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
"KI20"	3	12	"Kiriari"	1	68	10	1	22	9	0	7000	0	10000	0	1.0	0.0		2	1	1	3	"0"																															1	0	0	0	0	0	0	0	0	0	0	0	0	1	1800	0	0	0	0	0	0	0	0	1	2	2	2	2	1	1	2	1	"10%"	30	"not permitted"	"extension"	"WRUA"	3	1	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
