year	fips_state	s_black	SenElection	presyear	college	college_diff	pci_0000	prior_ue	partyspending	priorue_diff	spending_diff	share_open	share_qual_out2	open_all_share	quality_share_new	outparty_spend	share_open_diff	open_all_share_diff	share_qual_out2_diff	quality_share_diff	outparty_spend_diff	s_black_diff	pci0000_diff	senelec_diff	incparty	GubElection	vep	uerate
1986	44	0.028887594118714333	0	0.0	0.17004049	0.023675993	3.034016	4.4	0.12569624	-3.6	0.12569624	0.0	1.0	0.0	0.5	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	0.4593265	-1.0	1.0	1	0.43	0.04
1986	45	0.3036590814590454	1	0.0	0.133426	0.024873361	2.3953896	6.6	0.05170923	-1.4000001	0.04874835	0.6666667	0.0	0.16666667	0.0	0.0	0.6666667	0.16666667	-0.25	-0.16666667	0.0	0.0	0.36999702	0.0	0.0	1	0.31	0.062
1986	46	0.0031153729651123285	1	0.0	0.13962509	0.003829971	2.446071	4.8	0.4777565	0.0	0.38431424			1.0		0.16424763					0.16424763	0.0	0.22701883	0.0	1.0	1	0.6	0.047
1986	47	0.15787172317504883	0	0.0	0.11576542	0.0063904226	2.5330937	8.3	0.025999509	-0.6999998	0.025999509	0.0	0.0	0.0	0.0	0.011431111	0.0	0.0	0.0	0.0	0.011431111	0.0	0.36981916	-1.0	1.0	1	0.35	0.079
1986	48	0.11980589479207993	0	0.0	0.17030478	0.010872886	2.785912	6.8	0.01805352	1.5	0.015217973	0.1	0.11111111	0.0	0.03846154	0.0018816222	-0.1	0.0	-0.1388889	-0.10968661	0.0018816222	0.0	0.11640096	-1.0	0.0	1	0.32	0.088999994
1986	49	0.006632959935814142	1	0.0	0.22179732	0.02278532	2.4205337	6.1	0.14981484	-0.4000001	0.14981484	0.33333334	1.0	0.0	1.0	0.001574455	0.33333334	0.0	0.0	0.3333333	0.001574455	0.0	0.1999197	1.0		0	0.42	0.062
1986	50	0.002322779968380928	1	0.0	0.20038536	0.064242736	2.6973176	4.8	0.6449556	-1.0	0.6449556	0.0	0.0	0.0	0.0	0.14493537	0.0	0.0	0.0	-1.0	0.14493537	0.0	0.39392996	1.0	0.0	1	0.5	0.044
1986	51	0.18864771723747253	0	0.0	0.21513158	0.018293232	3.1799707	5.3	0.07030675	-0.5	0.07016591	0.16666667	0.4	0.0	0.22222222	0.030108962	-0.055555552	0.0	-0.45714286	-0.3777778	0.030108962	0.0	0.48145533	-1.0		0	0.29	0.049000002
1986	53	0.02555663324892521	1	0.0	0.17967479	-0.00888586	3.0294976	8.3	0.016022397	-1.0	0.015533042	0.0	0.0	0.0	0.0	0.0038525567	0.0	0.0	-0.5	-0.5	0.0033632016	0.0	0.2551248	1.0		0	0.42	0.08
1986	54	0.033360447734594345	0	0.0	0.1035461	0.018647	2.2024853	13.4	0.01218517	2.6999998	0.01218517			0.0	0.0	0.0		-0.25		-0.25	0.0	0.0	0.1186378	-1.0		0	0.3	0.12
1986	55	0.03892436623573303	1	0.0	0.1598616	-0.007817626	2.8334506	7.2	0.045789756	-0.7000003	0.045789756	0.0	0.25	0.0	0.11111111	0.011447439	0.0	0.0	0.0	0.0	0.011447439	0.0	0.25139856	1.0	0.0	1	0.44	0.069
1986	56	0.006964011117815971	0	0.0	0.14876033	-0.045107126	2.7980914	7.1	0.22392552	2.9	0.20448057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.019444944	0.0	-0.18020391	-1.0	0.0	1	0.5	0.088999994
1988	1	0.2558581531047821	0	1.0	0.1367647	0.020718858	2.4822981	7.7	0.01317139	-5.1000004	-0.15525503	0.0	0.0	0.0	0.0	0.0	-0.5	-0.14285715	0.0	-0.14285715	-0.014059872	0.0	0.25426865	-1.0		0	0.48	0.069
1988	2	0.03421168401837349	0	1.0	0.18502994	0.021639273	3.612336	10.1	0.14354	0.10000038	-0.124076635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.047124837	0.0	-0.40669608	-1.0		0	0.56	0.087
1988	4	0.027282241731882095	1	1.0	0.17464115	0.027687743	2.836106	6.4	0.018539239	-2.7999997	-0.07263158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	-0.023940107	0.0	0.18306828	1.0		0	0.48	0.063
1988	5	0.1631469875574112	0	1.0	0.119097956	0.016533852	2.3396099	8.1	0.1659446	-1.6999998	0.06379397	0.0	0.0	0.0	0.0	0.13858251	-0.5	0.0	0.0	0.0	0.12931924	0.0	0.16670084	-1.0		0	0.49	0.077
1988	6	0.07684078067541122	1	1.0	0.23237044	0.034759402	3.5517302	5.8	0.14397758	-4.0999994	0.05550067	0.16666667	0.06666667	0.0	0.023809524	0.087034285	0.16666667	0.0	-0.16862744	-0.10952382	0.0595946	0.0	0.25423837	1.0		0	0.56	0.053000003
1988	8	0.03518902137875557	1	1.0	0.24487978	0.028838381	3.1071038	7.4	0.026974339	0.20000029	-0.09957357	0.0	0.33333334	0.0	0.5	0.015637297	0.0	0.0	0.33333334	0.5	0.0034462623	0.0	0.06739378	0.0		0	0.59	0.064
1988	9	0.06971382349729538	1	1.0	0.23847695	0.008929685	4.287374	3.3	0.17768507	-2.6000001	-0.13982402	0.0	0.33333334	0.0	0.33333334	0.14957857	0.0	0.0	0.33333334	-0.16666666	0.11409451	0.0	0.66185284	1.0		0	0.61	0.029000001
1988	10	0.16178840398788452	1	1.0	0.18342152	0.0022008717	3.425058	3.1	0.123274654	-4.4	-0.41118273			0.0	0.0	0.057784993		0.0		0.0	0.057784993	0.0	0.3689773	0.0		1	0.53	0.029000001
1988	12	0.13780929148197174	1	1.0	0.16237997	0.026663959	3.146962	5.4	0.09370144	-3.2000003	0.06059946	0.14285715	0.0	0.0	0.0625	0.04849955	0.14285715	0.0	0.0	-0.09539473	0.02807475	0.0	0.30431795	1.0		0	0.49	0.053000003
1988	13	0.268059104681015	0	1.0	0.1626646	0.014732167	2.861222	5.6	0.08119838	-2.0	0.025043763	0.0	0.0	0.0	0.0	0.0176987	0.0	0.0	-1.0	-0.1	0.007315196	0.0	0.34391332	-1.0		0	0.41	0.055
1988	15	0.018334368243813515	1	1.0	0.22030824	0.02454105	3.366272	3.6	0.017218776	-2.3000002	-0.069082715	0.0	0.0	0.0	0.0	0.012299125		0.0		0.0	0.00510211	0.0	0.276829	1.0		0	0.48	0.03
1988	16	0.0028720200061798096	0	1.0	0.14381023	-0.0016158819	2.445534	7.5	0.06818063	-1.3999996	-0.0035866648	0.0	1.0	0.0	1.0	0.06818063	0.0	0.0	1.0	1.0	0.06207131	0.0	0.16860056	-1.0		0	0.61	0.061
1988	17	0.14654219150543213	0	1.0	0.1903164	-0.0039188713	3.376373	7.4	0.26337674	-4.2999997	0.084717155	0.0	0.11111111	0.0	0.0952381	0.18187873	-0.2	-0.045454547	-0.1388889	-0.08658009	0.1708908	0.0	0.317868	-1.0		0	0.57	0.068
1988	18	0.07549582421779633	1	1.0	0.12371946	0.0055738986	2.807168	6.1	0.01161592	-5.0000005	-0.014906422	0.0	0.0	0.0	0.0	0.01161592	0.0	-0.1	-0.2	-0.2	0.0054644463	0.0	0.23722553	1.0		1	0.54	0.051
1988	19	0.014492375776171684	0	1.0	0.16377358	0.032157987	2.767492	5.7	0.060033746	-2.6000004	-0.11492089	0.0	0.25	0.0	0.16666667	0.032277253	0.0	0.0	-0.08333334	0.0	-0.0020233728	0.0	0.1119678	-1.0		0	0.61	0.047
1988	20	0.053457342088222504	0	1.0	0.18592195	0.020555332	2.9496741	4.9	0.0	-1.0999999	-0.07585818	0.0	0.0	0.0	0.0	0.0	-0.33333334	0.0	0.0	0.0	-0.034709368	0.0	0.12547278	-1.0		0	0.56	0.046
1988	21	0.07082895189523697	0	1.0	0.14274809	0.022206008	2.4667554	8.3	0.2433933	-3.0	0.19039868	0.0	0.0	0.0	0.14285715	0.17680596	0.0	0.0	0.0	0.14285715	0.14882174	0.0	0.17970967	-1.0		0	0.49	0.076
1988	22	0.29446062445640564	0	1.0	0.15709156	0.032007948	2.371278	11.8	0.092673846	0.0	0.032014616	0.0	0.0	0.0	0.0	0.06915822	0.0	0.0	-1.0	0.0	0.055812117	0.0	-0.031437874	-1.0		0	0.55	0.105
1988	23	0.0030062419828027487	1	1.0	0.147806	-0.0109241605	2.837926	4.3	0.07547593	-3.8000002	-0.1040241	0.0	1.0	0.0	0.5	0.0037911034	0.0	0.0	0.5	0.0	-0.04006969	0.0	0.4283719	0.0		0	0.62	0.037
1988	24	0.22703905403614044	1	1.0	0.198036	-0.03319165	3.725176	4.3	0.089909226	-3.1	0.01885277	0.0	1.0	0.0	0.25	0.077846244	0.0	0.0	1.0	0.125	0.028763063	0.0	0.47161508	1.0		0	0.52	0.040999997
1988	25	0.03852668032050133	1	1.0	0.2445509	0.03163372	3.845114	3.3	0.1305547	-3.7	0.06461961	0.0	0.0	0.0	0.0	0.10773068	0.0	0.0	0.0	-0.09090909	0.06652561	0.0	0.6044004	0.0		0	0.6	0.033
1988	26	0.1292557716369629	1	1.0	0.15092166	0.029015392	3.074708	8.3	0.31657362	-6.3999996	0.15324767	0.0	0.42857143	0.0	0.22222222	0.14077656	-0.16666667	0.0	0.42857143	0.22222222	0.12362821	0.0	0.2590027	0.0		0	0.56	0.076
1988	27	0.012837435118854046	1	1.0	0.19604613	0.04211226	3.157882	5.1	0.04267564	-2.8000002	-0.012775239	0.0	0.33333334	0.0	0.125	0.04120181	0.0	0.0	0.0	-0.125	0.007292811	0.0	0.20499706	0.0		0	0.68	0.043
1988	28	0.3519390821456909	1	1.0	0.10739191	-0.016404517	2.105012	10.4	0.14030728	-2.2000008	-0.021927208	1.0		0.2	0.0	0.07699775	1.0	0.2		-0.2	0.06513569	0.0	0.16190994	0.0		0	0.52	0.087
1988	29	0.1044168770313263	1	1.0	0.15004122	0.024065748	2.898259	6.1	0.1417938	-3.7000003	-0.05621296	0.25	0.33333334	0.11111111	0.125	0.09502151	0.25	0.11111111	0.33333334	0.013888888	0.073470436	0.0	0.20216084	1.0		1	0.57	0.055999998
1988	30	0.0022092571016401052	1	1.0	0.16524029	-0.007195607	2.4098618	7.2	0.44575125	-1.3000002	0.2537598	0.0	0.0	0.0	0.0	0.27593148	0.0	0.0	-1.0	-0.5	0.24857418	0.0	0.00258708	0.0		1	0.64	0.065
1988	31	0.03054225817322731	1	1.0	0.17616959	0.040563524	2.8965302	4.4	0.021256074	-1.2999997	-0.13548823	0.33333334	0.0	0.33333334	0.0	0.01963866	0.33333334	0.33333334	0.0	-0.33333334	-0.00474184	0.0	0.19438124	0.0		0	0.59	0.035
1988	32	0.06396432965993881	1	1.0	0.1544256	0.025455445	3.285464	6.5	0.08468665	-3.6999998	-0.032664888	0.0	1.0	0.0	1.0	0.040279586	0.0	0.0	1.0	0.5	0.040279586	0.0	0.2805667	1.0		0	0.46	0.053000003
1988	33	0.00469688605517149	0	1.0	0.19682837	0.020820498	3.523702	2.2	0.08930521	-3.4999998	-0.01814863	0.5	0.0	0.5	0.0	0.022736698	0.5	0.0	-1.0	-0.5	-3.410019E-4	0.0	0.52833676	-1.0		1	0.56	0.025
1988	34	0.1255846917629242	1	1.0	0.22105026	0.0039959997	3.960866	4.1	0.27611753	-3.9	0.21024594	0.0	0.16666667	0.0	0.33333334	0.1569052	-0.2	0.0	-0.08333333	0.11904763	0.14015134	0.0	0.54049253	0.0		0	0.57	0.038
1988	35	0.017707502469420433	1	1.0	0.1616085	-0.028650254	2.407314	8.9	0.16380212	-0.5	-0.014844477	0.5	0.0	0.0	0.0	0.08214242	0.5	0.0	-1.0	-0.6666667	0.060821153	0.0	0.07961178	0.0		0	0.52	0.076
1988	36	0.13702061772346497	1	1.0	0.19117339	0.012556687	3.77104	4.9	0.11474864	-3.7999997	0.03145454	0.14285715	0.083333336	0.0	0.13333334	0.08426899	0.071428575	0.0	-0.070512824	0.045098044	0.03282584	0.0	0.5120909	1.0		0	0.53	0.043
1988	37	0.2242615520954132	0	1.0	0.15771003	0.025304466	2.7920618	4.6	0.09598008	-4.2000003	-0.037227735	0.0	0.6666667	0.0	0.27272728	0.034645762	-0.5	0.0	0.6666667	0.0	0.013930252	0.0	0.35287523	-1.0		1	0.45	0.037
1988	38	0.003785714041441679	1	1.0	0.17041582	0.015754804	2.3028462	5.1	0.099925995	-0.8000002	-0.061091274			0.0	0.0	0.0043795374		0.0		0.0	-0.023544319	0.0	-0.23932886	1.0		1	0.64	0.047
1988	39	0.09972021728754044	1	1.0	0.15961495	0.027466014	3.011918	7.1	0.17769282	-5.1	-7.4759126E-4	0.1	0.22222222	0.0	0.2	0.09604941	0.1	0.0	0.13131313	0.009523809	0.06974646	0.0	0.22750282	1.0		0	0.56	0.061
1988	40	0.06769929826259613	0	1.0	0.13998511	0.015694894	2.578212	7.5	0.06556193	-1.1999998	0.0058825836	0.0	0.0	0.0	0.0	0.0031605875	0.0	0.0	0.0	-0.33333334	-0.015265445	0.0	-0.036489964	-1.0		0	0.52	0.065
1988	41	0.014224271290004253	0	1.0	0.20036764	0.037753657	2.871232	6.3	0.16862375	-4.5999994	0.036625966	0.0	0.5	0.0	0.2	0.13167022	0.0	0.0	0.0	-0.40000004	0.098132595	0.0	0.21653652	-1.0		0	0.61	0.058000002
1988	42	0.08810917288064957	1	1.0	0.1498547	-6.519258E-5	3.106194	5.7	0.1558966	-5.9000006	0.06730707	0.0	0.0	0.0	0.04347826	0.12775594	0.0	0.0	-0.2	-0.086956516	0.114662215	0.0	0.31535506	1.0		0	0.51	0.05
1988	44	0.028887594118714333	1	1.0	0.1814475	0.0330479	3.259438	3.6	0.13110895	-4.7999997	-0.010838866	0.0	0.0	0.0	0.0	0.0554619	0.0	0.0	0.0	0.0	0.040513143	0.0	0.4352367	0.0		1	0.56	0.03
1988	45	0.3036590814590454	0	1.0	0.12632275	0.014953837	2.530892	5.2	0.02670314	-4.5	-0.065151155	0.0	0.5	0.0	0.33333334	0.0	0.0	0.0	0.5	0.16666667	-0.014004886	0.0	0.2721939	-1.0		0	0.4	0.046
1988	46	0.0031153729651123285	0	1.0	0.1544665	0.013377383	2.4808419	4.4	0.28279895	-0.9000001	0.09495868			0.0	1.0	0.14292279		0.0		1.0	0.115424775	0.0	0.07273817	-1.0		0	0.63	0.042
1988	47	0.15787172317504883	1	1.0	0.12586339	0.012971401	2.690506	6.8	0.066121496	-4.8	0.0045323074	0.33333334	0.0	0.0	0.14285715	0.022561848	0.33333334	0.0	0.0	0.14285715	-9.5951743E-4	0.0	0.32550406	0.0		0	0.46	0.058000002
1988	48	0.11980589479207993	1	1.0	0.18632028	0.0129110515	2.77459	8.5	0.13327247	0.5999999	0.05572769	0.1	0.0	0.0	0.0	0.10028329	-0.23333335	0.0	0.0	-0.037037037	0.07747744	0.0	0.0026080608	0.0		0	0.5	0.074
1988	49	0.006632959935814142	1	1.0	0.23396568	0.041573584	2.395484	6.2	0.013085116	-2.8000002	-0.058986086	0.0	0.5	0.0	0.33333334	0.0	-0.33333334	0.0	0.5	0.33333334	-0.009261229	0.0	0.039185286	1.0		1	0.62	0.05
1988	50	0.002322779968380928	1	1.0	0.1672828	-0.012297869	2.8796039	3.7	0.0	-2.9999998	-0.31437793	1.0		1.0		0.0	1.0	1.0			-0.025155665	0.0	0.39772987	1.0		1	0.6	0.03
1988	51	0.18864771723747253	1	1.0	0.22554517	0.013601378	3.3564441	4.2	0.04471664	-2.1000004	-0.022314899	0.0	0.2	0.0	0.2	0.0049795536	-0.16666667	0.0	0.0	-0.10000001	-0.027533513	0.0	0.39361238	0.0		0	0.5	0.04
1988	53	0.02555663324892521	1	1.0	0.1889824	0.009215295	3.1040099	7.2	0.04833448	-3.8000002	-0.11330339	0.0	0.0	0.0	0.0	0.031588256	-0.33333334	0.0	0.0	-0.25	-0.009772606	0.0	0.20873189	1.0		1	0.57	0.062
1988	54	0.033360447734594345	1	1.0	0.08698778	0.0019241497	2.280824	10.8	0.26485026	-6.5999994	0.1649118			0.0	0.0	0.11494955		0.0		-0.5	0.09963844	0.0	0.13506079	0.0		1	0.48	0.096999995
1988	55	0.03892436623573303	1	1.0	0.19246298	0.022450432	2.9034462	6.1	0.14783925	-3.7000003	0.10022524	0.0	0.0	0.0	0.0	0.07297331	0.0	0.0	0.0	0.0	0.04845667	0.0	0.18637753	1.0		0	0.63	0.042
1988	56	0.006964011117815971	1	1.0	0.16173361	0.0013999641	2.697422	8.1	0.23261143	0.10000038	0.09356059	0.0	0.0	0.0	0.0	0.21817033	0.0	0.0	0.0	0.0	0.20146954	0.0	-0.08264136	0.0		0	0.56	0.066
1990	1	0.2558581531047821	1	0.0	0.12340105	-0.014916711	2.5727532	6.6	0.03716529	-2.1	0.009342728	0.0	0.0	0.0	0.0	0.0069650095	0.0	0.0	0.0	0.0	0.003785992	0.0	0.19975805	0.0	1.0	1	0.41	0.063
1990	2	0.03421168401837349	1	0.0	0.20572124	0.012419254	3.7219098	6.9	0.113008656	-2.7000003	-0.054225035	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	-0.02791602	0.0	-0.14265442	0.0	0.0	1	0.53	0.07
1990	4	0.027282241731882095	0	0.0	0.17264387	-0.0072184354	2.7684524	5.3	0.06681463	-1.0	-0.025357023	0.0	0.0	0.0	0.0	0.02405922	-0.5	0.0	0.0	0.0	0.012688966	0.0	-0.047514915	-1.0	0.0	1	0.42	0.053000003
1990	5	0.1631469875574112	1	0.0	0.11684783	-0.0019713566	2.3724413	7.0	0.057024844	-1.5	0.04799584	0.5	0.0	0.0	0.0	0.0058909208	0.5	0.0	0.0	0.0	0.0056234035	0.0	0.08882618	0.0	0.0	1	0.41	0.068
1990	6	0.07684078067541122	0	0.0	0.2302072	0.004513204	3.5219274	5.1	0.02841859	-2.1	0.019721631	0.055555556	0.05882353	0.0	0.11627907	0.012039584	-0.11111112	-0.022222223	-0.0078431405	0.049612403	0.012039584	0.0	0.07911992	-1.0	1.0	1	0.42	0.058000002
1990	8	0.03518902137875557	1	0.0	0.26501766	0.047391757	3.1919732	5.6	0.032144155	-0.4000001	-0.069947734	0.33333334	0.0	0.0	0.0	0.016831117	0.08333334	0.0	-0.33333334	-0.16666667	0.0031930646	0.0	0.105311394	0.0	0.0	1	0.43	0.051
1990	9	0.06971382349729538	0	0.0	0.2559524	0.022152036	4.3155966	3.6	0.17423907	-1.0	0.100605294	0.33333334	0.5	0.0	0.25	0.019100372	0.33333334	0.0	0.16666666	0.08333333	0.0029910188	0.0	0.40742278	-1.0	0.0	1	0.48	0.049000002
1990	10	0.16178840398788452	1	0.0	0.19052319	0.015964225	3.4937587	3.2	0.024931505	-1.8	0.021158863			0.0	0.0	0.003780167		0.0		0.0	0.0010854222	0.0	0.23501563	1.0		0	0.37	0.042
1990	12	0.13780929148197174	0	0.0	0.16901408	0.016848221	3.201857	5.7	0.06429835	-0.4000001	-0.092963725	0.0	0.0	0.0	0.0	0.011846285	0.0	0.0	-0.14285715	-0.05263158	0.00598871	0.0	0.17844915	-1.0	1.0	1	0.39	0.063
1990	13	0.268059104681015	1	0.0	0.18557608	0.044290125	2.893153	5.3	0.043372285	-1.0	-0.04346874	0.0	0.0	0.0	0.1	0.0025932048	0.0	0.0	0.0	0.0	-0.005455718	0.0	0.15929747	0.0	0.0	1	0.32	0.051999997
1990	15	0.018334368243813515	1	0.0	0.22336449	0.023942515	3.5940793	2.4	0.14876083	-2.6999998	0.05540873	1.0		0.5		0.11243131		0.0			0.09870306	0.0	0.3944645	0.0	0.0	1	0.45	0.024
1990	16	0.0028720200061798096	1	0.0	0.15428983	0.0075716823	2.5702822	5.3	0.057413496	-2.5	-0.24516809	1.0		0.0	0.0	0.014211356	1.0	0.0		-0.5	-0.06950714	0.0	0.25739765	0.0	0.0	1	0.46	0.055
1990	17	0.14654219150543213	1	0.0	0.20215449	0.0067328066	3.4322484	6.1	0.037379716	-3.0000005	-0.017296396	0.125	0.0	0.0	0.14285715	0.018690063	-0.097222224	-0.045454547	0.0	0.14285715	0.01866052	0.0	0.22943187	0.0	1.0	1	0.41	0.063
1990	18	0.07549582421779633	1	0.0	0.13311148	-0.0018984526	2.8751974	4.7	0.06997148	-3.0	-0.029899403	0.0	0.0	0.0	0.1	0.007651831	-0.2	-0.1	0.0	-0.1	0.006406558	0.0	0.1763084	0.0		0	0.37	0.05
1990	19	0.014492375776171684	1	0.0	0.16138764	0.023849636	2.8580654	4.3	0.045002498	-3.6	-0.09775271	0.25	0.0	0.0	0.0	0.039040882	0.0	0.0	0.0	0.0	0.039040882	0.0	0.10928035	0.0	1.0	1	0.48	0.045
1990	20	0.053457342088222504	1	0.0	0.2087994	0.018098071	2.9707408	4.2	0.0138551835	-0.9000001	-0.03533864	0.33333334	0.0	0.2	0.0	0.0138551835	0.33333334	0.2	0.0	-0.2	0.0138551835	0.0	0.032587767	0.0	1.0	1	0.44	0.043
1990	21	0.07082895189523697	1	0.0	0.12429832	0.018867008	2.5302694	6.5	0.08346459	-2.6000004	0.0639034	0.0	0.0	0.0	0.14285715	0.060470756	-0.33333334	0.0	0.0	0.14285715	0.060470756	0.0	0.20874143	0.0		0	0.34	0.061
1990	22	0.29446062445640564	1	0.0	0.14649123	0.022825748	2.4991188	7.6	0.008216048	-3.9	-0.101087295	0.0	0.0	0.0	0.0	0.008216048	-0.5	0.0	0.0	0.0	-0.014743565	0.0	0.1422317	0.0		0	0.47	0.059
1990	23	0.0030062419828027487	1	0.0	0.16025642	0.020355746	2.835168	4.0	0.076097354	-1.4000001	-0.09843713	0.0	1.0	0.5	1.0	0.013260032	-0.5	0.0	0.0	0.5	0.010398811	0.0	0.2016933	1.0	1.0	1	0.57	0.053000003
1990	24	0.22703905403614044	0	0.0	0.19735684	-0.016928881	3.736241	3.8	0.0032198017	-0.89999986	-0.04230327	0.0	0.0	0.0	0.0	7.952522E-4	-0.5	0.0	0.0	0.0	-0.0057235723	0.0	0.21367908	-1.0	0.0	1	0.33	0.046
1990	25	0.03852668032050133	1	0.0	0.24843569	0.007999793	3.75535	4.2	0.07704382	0.099999905	0.062109657	0.0	0.0	0.0	0.09090909	0.049054526	0.0	0.0	0.0	0.09090909	0.045649048	0.0	0.21884084	1.0	0.0	1	0.53	0.063
1990	26	0.1292557716369629	1	0.0	0.16130435	0.005976096	3.083581	7.2	0.063706756	-2.9000006	-0.002035223	0.14285715	0.16666667	0.0	0.125	0.02277794	0.0	0.0	0.0	-0.04166667	0.018048191	0.0	0.03483224	1.0	0.0	1	0.38	0.077
1990	27	0.012837435118854046	1	0.0	0.2238676	0.04969597	3.2468283	4.4	0.023788154	-1.5999999	-0.012451071	0.33333334	0.5	0.125	0.14285715	0.0051454003	0.33333334	0.125	0.16666666	-0.23214285	0.00489336	0.0	0.14111185	1.0	0.0	1	0.58	0.048
1990	28	0.3519390821456909	1	0.0	0.12475116	0.0077961385	2.1607635	8.1	0.013848238	-2.6999998	-0.0131485835			0.0	0.0	0.010642418		0.0		0.0	0.008989551	0.0	0.16218305	1.0		0	0.2	0.077
1990	29	0.1044168770313263	0	0.0	0.18006992	0.024225771	2.896184	5.5	0.019460762	-0.9000001	-0.061439857	0.0	0.0	0.0	0.11111111	3.61143E-4	0.0	0.0	0.0	-0.22222224	-0.0038361403	0.0	0.053422213	-1.0		0	0.36	0.058000002
1990	30	0.0022092571016401052	1	0.0	0.18601494	-0.014119387	2.5279465	6.1	0.0959211	-1.5999999	0.05631467	0.0	0.0	0.0	0.0	0.06070672	0.0	0.0	0.0	0.0	0.043538783	0.0	0.1019125	1.0		0	0.56	0.06
1990	31	0.03054225817322731	1	0.0	0.19319826	0.048829406	2.956574	2.9	0.07204625	-2.1999998	0.026132666	0.5	0.0	0.33333334	0.0	0.035296813	0.5	0.33333334	-0.33333334	-0.33333334	0.03311045	0.0	0.16084003	1.0	1.0	1	0.52	0.023
1990	32	0.06396432965993881	0	0.0	0.1487743	0.004758075	3.3015187	4.9	0.0144164525	-3.1	-0.29579508	0.0	1.0	0.0	0.5	0.01201659	0.0	-0.5	0.0	0.0	-0.0069515044	0.0	0.16005015	-1.0	0.0	1	0.37	0.051
1990	33	0.00469688605517149	1	0.0	0.21008404	0.06520055	3.333476	3.5	0.15544966	-0.20000005	0.041799895	0.5	0.0	0.0	0.0	0.104891	0.5	0.0	-0.5	-0.5	0.091976255	0.0	0.029551744	0.0	1.0	1	0.36	0.055999998
1990	34	0.1255846917629242	1	0.0	0.2265365	0.013911158	4.011834	4.1	0.029203406	-1.5	-0.025471585	0.16666667	0.2	0.0	0.16666667	0.0015170601	0.16666667	0.0	0.03333333	-0.047619045	0.0015170601	0.0	0.35451412	1.0		0	0.36	0.051
1990	35	0.017707502469420433	1	0.0	0.1854058	0.016502887	2.4417927	6.7	0.037787244	-1.9000006	-0.11047499	0.0	0.5	0.0	0.33333334	0.021745794	0.0	0.0	0.0	-0.33333334	0.021745794	0.0	0.041885376	1.0	1.0	1	0.4	0.068
1990	36	0.13702061772346497	0	0.0	0.21995084	0.0257034	3.9057484	5.0	0.0072165253	-1.5999999	-0.04410288	0.0	0.07692308	0.0	0.029411765	0.004464739	-0.06666667	0.0	-0.13736263	-0.0882353	0.004435906	0.0	0.4026339	-1.0	0.0	1	0.33	0.053000003
1990	37	0.2242615520954132	1	0.0	0.16209093	0.015961751	2.8323677	3.6	0.10101226	-2.1	-0.09921822	0.0	0.0	0.0	0.09090909	0.043522824	-0.2	0.0	-0.5	-0.27272728	0.03982877	0.0	0.20144677	0.0		0	0.42	0.042
1990	38	0.003785714041441679	0	0.0	0.18263267	0.038408473	2.6136062	4.4	0.116553426	-1.2999997	-0.16720909			0.0	0.0	0.017107679		0.0		0.0	-0.08360697	0.0	0.05497527	-1.0		0	0.51	0.04
1990	39	0.09972021728754044	0	0.0	0.16106805	-0.0030462295	3.0702376	5.5	0.061250996	-3.3999996	0.041811697	0.2	0.0	0.0	0.055555556	0.0042458507	0.1	0.0	-0.11111111	-0.03968254	0.003236017	0.0	0.14858556	-1.0	0.0	1	0.44	0.056999996
1990	40	0.06769929826259613	1	0.0	0.16388467	0.016979381	2.6483643	5.7	0.07646562	-1.7000003	-0.2680859	0.0	0.5	0.0	0.2	0.0069660516	0.0	0.0	0.5	0.2	-0.03980783	0.0	0.033354998	0.0	1.0	1	0.4	0.056999996
1990	41	0.014224271290004253	1	0.0	0.2	-0.0115009695	2.9478433	5.4	0.051972613	-3.2999997	0.023557397	0.0	0.5	0.0	0.2	0.01494938	0.0	0.0	-0.5	-0.40000004	0.0112829	0.0	0.18609333	0.0	0.0	1	0.54	0.054
1990	42	0.08810917288064957	0	0.0	0.15707336	0.003621772	3.201198	4.7	0.013916265	-3.4000006	-0.080094084	0.0	0.0	0.0	0.0	0.009091313	0.0	0.0	-0.2	-0.17391305	0.0027378565	0.0	0.2512586	-1.0	0.0	1	0.34	0.054
1990	44	0.028887594118714333	1	0.0	0.2257085	0.05566801	3.2651134	4.0	0.31359595	-0.4000001	0.18789971	0.5	0.0	0.0	0.0	0.038699113	0.5	0.0	-1.0	-0.5	0.038699113	0.0	0.23109746	1.0	1.0	1	0.5	0.061
1990	45	0.3036590814590454	1	0.0	0.14500326	0.0115772635	2.609982	4.6	0.01954128	-2.0	-0.03216795	0.0	0.0	0.0	0.16666667	0.0	-0.6666667	-0.16666667	0.0	0.16666667	0.0	0.0	0.21459246	0.0	1.0	1	0.3	0.049000002
1990	46	0.0031153729651123285	1	0.0	0.14932993	0.009704843	2.6480348	4.0	0.1440113	-0.8000002	-0.33374518			0.0	1.0	0.12736683		-1.0		1.0	-0.036880806	0.0	0.2019639	0.0	1.0	1	0.52	0.037
