age	educ	income	fips_state	black	other	hisp	female	married	republican	democrat	unemployed	incomedk	partyvote	uerate	totalspend_voter_inf
45.0	2	5	9	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.069	1.5527924
44.0	2	4	19	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.081	1.4264333
36.0	3	4	19	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.081	1.4264333
40.0	4	4	48	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.069	2.850176
72.0	2	1	48	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.069	2.850176
25.0	2	3	36	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.085	2.6802168
26.0	4	3	36	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.085	2.6802168
39.0	2	1	36	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.085	2.6802168
33.0	4	5	24	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.081999995	1.2538325
60.0	2	3	31	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0		0.056999996	2.2664351
64.0	2	1	31	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.056999996	2.2664351
25.0	2	4	41	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.116000004	1.351862
28.0	2	3	41	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0		0.116000004	1.351862
30.0	4	3	45	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.107	0.48596108
18.0	3	4	45	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.107	0.48596108
76.0	2	2	1	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.132	2.1330051
77.0	2	3	1	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.132	2.1330051
55.0	2	3	42	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	3.0	0.113000005	0.8478436
72.0	2	3	6	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.1	1.016598
30.0	3	2	6	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.1	1.016598
54.0	4	4	45	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.107	0.48596108
66.0	2	3	45	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.107	0.48596108
30.0	2	3	36	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.085	2.6802168
21.0	3	1	36	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.085	2.6802168
53.0	2	3	36	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.085	2.6802168
32.0	3	3	39	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.127	1.0726185
20.0	2	2	39	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.127	1.0726185
78.0	2	3	39	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	0.127	1.0726185
91.0	2	2	31	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.056999996	2.2664351
61.0	1	2	31	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.056999996	2.2664351
79.0	4	3	31	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.056999996	2.2664351
49.0	3	3	31	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.056999996	2.2664351
74.0	1	4	31	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0		0.056999996	2.2664351
66.0	1	1	17	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.113000005	1.6602576
94.0	2	1	17	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.113000005	1.6602576
40.0	2	3	17	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.113000005	1.6602576
57.0	2	1	17	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.113000005	1.6602576
60.0	3	3	40	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.062	1.5196311
23.0	2	2	40	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.062	1.5196311
60.0	1	1	47	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.117	1.4430162
18.0	3	1	47	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.117	1.4430162
67.0	1	1	47	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.117	1.4430162
36.0	2	3	45	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.107	0.48596108
28.0	3	2	45	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.107	0.48596108
73.0	1	1	45	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.107	0.48596108
23.0	3	1	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.084	0.97059584
24.0	3	4	17	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.113000005	1.6602576
26.0	2	3	39	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	0.127	1.0726185
44.0	2	4	39	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.127	1.0726185
37.0	2	2	39	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.127	1.0726185
51.0	4	5	12	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.084	0.97059584
83.0	1	3	12	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.084	0.97059584
80.0	3	2	12	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.084	0.97059584
26.0	4	3	6	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.1	1.016598
51.0	1	3	6	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	3.0	0.1	1.016598
37.0	2	4	6	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.1	1.016598
39.0	2	4	6	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.1	1.016598
73.0	4	3	39	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.127	1.0726185
47.0	2	4	1	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.132	2.1330051
34.0	4	4	1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.132	2.1330051
22.0	3	2	42	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.113000005	0.8478436
26.0	2	2	42	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.113000005	0.8478436
44.0	4	4	42	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.113000005	0.8478436
36.0	3	4	6	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.1	1.016598
26.0	3	3	6	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.1	1.016598
69.0	1	2	42	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.113000005	0.8478436
55.0	3	1	42	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.113000005	0.8478436
40.0	2	1	5	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.095	1.8668051
32.0	3	4	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.095	1.8668051
87.0	1	1	5	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.095	1.8668051
19.0	2	3	5	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.095	1.8668051
79.0	4	3	42	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.113000005	0.8478436
66.0	2	2	39	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.127	1.0726185
28.0	4	3	6	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.1	1.016598
23.0	3	4	6	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.1	1.016598
34.0	3	4	39	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.127	1.0726185
24.0	2	4	39	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	3.0	0.127	1.0726185
38.0	3	4	39	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.127	1.0726185
44.0	2	4	39	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.127	1.0726185
47.0	4	4	39	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.127	1.0726185
56.0	3	4	39	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.127	1.0726185
65.0	2	3	6	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.1	1.016598
65.0	4	5	6	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.1	1.016598
59.0	2	5	27	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.081	1.7663776
45.0	4	4	24	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.081999995	1.2538325
61.0	2	5	36	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.085	2.6802168
32.0	2	4	27	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.081	1.7663776
50.0	4	3	27	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.081	1.7663776
79.0	2	3	12	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.084	0.97059584
43.0	2	3	12	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.084	0.97059584
34.0	2	3	47	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.117	1.4430162
73.0	1	1	47	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.117	1.4430162
23.0	2	2	47	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.117	1.4430162
22.0	2	1	42	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.113000005	0.8478436
71.0	1	3	42	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.113000005	0.8478436
74.0	1	1	42	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.113000005	0.8478436
34.0	4	3	39	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.127	1.0726185
79.0	2	1	19	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0		0.081	1.4264333
64.0	2	2	5	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.095	1.8668051
23.0	2	3	5	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.095	1.8668051
45.0	2	2	12	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.084	0.97059584
29.0	3	2	6	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.1	1.016598
27.0	4	3	1	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.132	2.1330051
37.0	4	3	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.132	2.1330051
68.0	2	4	1	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.132	2.1330051
25.0	2	4	39	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.127	1.0726185
28.0	2	3	39	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.127	1.0726185
23.0	2	4	8	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.078	0.8794743
25.0	2	3	8	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.078	0.8794743
78.0	4	3	6	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.1	1.016598
23.0	4	1	6	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.1	1.016598
78.0	4	4	6	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.1	1.016598
47.0	2	4	6	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	3.0	0.1	1.016598
41.0	2	3	26	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.156	0.7015491
26.0	3	3	45	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.107	0.48596108
28.0	2	2	45	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.107	0.48596108
26.0	3	3	45	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.107	0.48596108
25.0	3	2	45	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.107	0.48596108
64.0	1	3	45	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.107	0.48596108
33.0	2	2	5	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.095	1.8668051
32.0	4	4	39	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.127	1.0726185
45.0	3	5	12	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.084	0.97059584
38.0	3	3	12	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.084	0.97059584
60.0	1	3	19	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.081	1.4264333
33.0	3	3	19	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.081	1.4264333
54.0	2	5	19	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.081	1.4264333
51.0	1	4	26	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.156	0.7015491
29.0	3	3	26	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.156	0.7015491
29.0	3	3	26	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	0.156	0.7015491
59.0	3	4	39	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.127	1.0726185
39.0	2	4	39	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.127	1.0726185
44.0	4	5	39	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.127	1.0726185
61.0	3	5	6	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.1	1.016598
22.0	2	1	6	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.1	1.016598
56.0	2	3	12	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.084	0.97059584
89.0	1	1	12	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.084	0.97059584
68.0	3	3	12	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.084	0.97059584
20.0	2	3	39	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	3.0	0.127	1.0726185
33.0	3	4	6	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.1	1.016598
39.0	2	4	27	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.081	1.7663776
50.0	2	3	27	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.081	1.7663776
23.0	2	3	6	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.1	1.016598
18.0	2	4	6	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.1	1.016598
53.0	2	2	42	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.113000005	0.8478436
25.0	2	2	6	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.1	1.016598
20.0	3	3	39	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	3.0	0.127	1.0726185
33.0	3	3	41	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	0.116000004	1.351862
27.0	2	2	41	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.116000004	1.351862
66.0	1	2	41	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.116000004	1.351862
85.0	1	2	41	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.116000004	1.351862
23.0	2	1	36	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.085	2.6802168
52.0	4	4	36	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.085	2.6802168
25.0	3	2	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.085	2.6802168
52.0	4	5	9	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.069	1.5527924
47.0	4	3	9	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.069	1.5527924
69.0	2	1	9	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.069	1.5527924
65.0	2	3	9	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.069	1.5527924
71.0	4	3	9	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.069	1.5527924
34.0	3	4	39	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.127	1.0726185
28.0	2	4	39	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.127	1.0726185
73.0	3	5	6	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.1	1.016598
18.0	3	3	6	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.1	1.016598
46.0	4	5	12	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.084	0.97059584
40.0	2	4	19	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.081	1.4264333
42.0	2	4	19	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.081	1.4264333
36.0	3	4	19	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.081	1.4264333
33.0	2	3	26	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.156	0.7015491
25.0	2	2	12	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	0.084	0.97059584
21.0	2	3	12	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.084	0.97059584
22.0	3	2	12	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.084	0.97059584
19.0		5	12	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.084	0.97059584
72.0	2	4	12	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.084	0.97059584
47.0	2	5	12	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.084	0.97059584
66.0	1	3	47	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	0.117	1.4430162
22.0	2	3	47	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0		0.117	1.4430162
53.0	2	4	47	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0		0.117	1.4430162
39.0	2	3	47	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.117	1.4430162
69.0	3	2	47	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.117	1.4430162
65.0	3	5	26	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.156	0.7015491
35.0	3	4	26	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.156	0.7015491
34.0	3	4	36	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.085	2.6802168
25.0	3	1	39	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.127	1.0726185
64.0	4	3	17	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	0.113000005	1.6602576
34.0	2	3	17	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.113000005	1.6602576
63.0	2	1	41	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.116000004	1.351862
	1	3	41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.116000004	1.351862
52.0	3	1	41	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	3.0	0.116000004	1.351862
27.0	4	4	40	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.062	1.5196311
30.0	3	3	40	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.062	1.5196311
37.0	4	4	39	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.127	1.0726185
67.0	2	3	39	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.127	1.0726185
27.0	3	4	39	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.127	1.0726185
38.0	3	4	6	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.1	1.016598
34.0	4	4	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.1	1.016598
24.0	2	4	36	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.085	2.6802168
38.0	2	4	17	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.113000005	1.6602576
65.0	4	3	25	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.08	0.62174606
70.0	2	3	25	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.08	0.62174606
40.0	2	3	25	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.08	0.62174606
29.0	2	3	8	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.078	0.8794743
69.0	2	3	36	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.085	2.6802168
50.0	2	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.085	2.6802168
56.0	2	3	17	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	3.0	0.113000005	1.6602576
30.0	2	3	17	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.113000005	1.6602576
69.0	2	4	17	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.113000005	1.6602576
64.0	2	1	17	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.113000005	1.6602576
69.0	4	3	17	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.113000005	1.6602576
78.0	2	2	23	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.083000004	1.2812204
46.0	2	3	23	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.083000004	1.2812204
71.0	1	2	12	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.084	0.97059584
58.0	2	3	12	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.084	0.97059584
74.0	3	1	12	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.084	0.97059584
62.0	3	3	24	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	3.0	0.081999995	1.2538325
70.0	2	3	42	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.113000005	0.8478436
41.0	2	3	42	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.113000005	0.8478436
53.0	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.085	2.6802168
27.0	2	5	19	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.081	1.4264333
35.0	2	3	19	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.081	1.4264333
23.0	3	3	19	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.081	1.4264333
36.0	2	4	9	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.069	1.5527924
24.0	3	3	9	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	3.0	0.069	1.5527924
55.0	2	3	17	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.113000005	1.6602576
49.0	2	2	17	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.113000005	1.6602576
76.0	4	3	17	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.113000005	1.6602576
65.0	4	4	6	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.1	1.016598
18.0	2	3	6	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.1	1.016598
18.0	2	1	26	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.156	0.7015491
22.0	3	1	26	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	3.0	0.156	0.7015491
40.0	3	4	26	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.156	0.7015491
42.0	2	1	19	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.081	1.4264333
26.0	3	4	26	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.156	0.7015491
